alert_id,student_id,alert_type,priority,message,created_date,status,assigned_to,escalated,parent_notified,sms_sent,email_sent,action_required,follow_up_date
ALT_INST_002_002578,STU_INST_002_1639,Academic Decline,Medium,Academic Decline flagged for student Laksh Shinde - Class 9th B,2025-09-11 07:43:16,Acknowledged,MEN_INST_002_007,False,False,True,True,True,2025-09-19
ALT_INST_002_002579,STU_INST_002_1639,Counseling Needed,Medium,Counseling Needed flagged for student Laksh Shinde - Class 9th B,2025-08-25 07:43:16,In Progress,MEN_INST_002_007,False,False,False,False,False,2025-09-19
ALT_INST_002_002580,STU_INST_002_1642,Fee Defaulter,High,Fee Defaulter flagged for student Vinod Trivedi - Class 9th B,2025-09-05 07:43:16,Active,MEN_INST_002_010,True,True,False,True,False,
ALT_INST_002_002581,STU_INST_002_1642,Parent Meeting Required,High,Parent Meeting Required flagged for student Vinod Trivedi - Class 9th B,2025-08-18 07:43:16,Resolved,MEN_INST_002_010,True,True,False,False,True,
ALT_INST_002_002582,STU_INST_002_1642,Uniform Violations,High,Uniform Violations flagged for student Vinod Trivedi - Class 9th B,2025-08-30 07:43:16,Active,MEN_INST_002_010,False,False,True,True,False,2025-09-20
ALT_INST_002_002583,STU_INST_002_1642,Academic Decline,High,Academic Decline flagged for student Vinod Trivedi - Class 9th B,2025-09-10 07:43:16,In Progress,MEN_INST_002_010,True,False,True,True,True,
ALT_INST_002_002584,STU_INST_002_1643,Medical Attention Required,Medium,Medical Attention Required flagged for student Varun Patel - Class 9th E,2025-09-09 07:43:16,In Progress,MEN_INST_002_011,False,True,False,False,True,2025-09-27
ALT_INST_002_002585,STU_INST_002_1643,Medical Attention Required,Medium,Medical Attention Required flagged for student Varun Patel - Class 9th E,2025-08-26 07:43:16,In Progress,MEN_INST_002_011,False,False,True,False,False,
ALT_INST_002_002586,STU_INST_002_1643,Academic Decline,Medium,Academic Decline flagged for student Varun Patel - Class 9th E,2025-09-04 07:43:16,Active,MEN_INST_002_011,False,True,False,True,True,2025-09-18
ALT_INST_002_002587,STU_INST_002_1645,Chronic Absenteeism,Low,Chronic Absenteeism flagged for student Krishna Singh - Class 11th A,2025-09-14 07:43:16,In Progress,MEN_INST_002_013,False,False,False,False,True,
ALT_INST_002_002588,STU_INST_002_1646,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Anika Singh - Class 11th A,2025-08-24 07:43:16,Active,MEN_INST_002_014,False,True,True,True,False,2025-09-28
ALT_INST_002_002589,STU_INST_002_1646,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Anika Singh - Class 11th A,2025-08-25 07:43:16,Resolved,MEN_INST_002_014,False,True,False,True,False,
ALT_INST_002_002590,STU_INST_002_1647,Homework Default,Low,Homework Default flagged for student Ravi Pawar - Class 11th C,2025-09-10 07:43:16,Resolved,MEN_INST_002_015,False,False,False,False,False,2025-09-27
ALT_INST_002_002591,STU_INST_002_1648,Counseling Needed,Low,Counseling Needed flagged for student Sanjay Pawar - Class 10th A,2025-09-04 07:43:16,Active,MEN_INST_002_016,False,True,False,False,True,2025-09-24
ALT_INST_002_002592,STU_INST_002_1649,Low Attendance,Medium,Low Attendance flagged for student Yogesh Mukherjee - Class 10th D,2025-09-05 07:43:16,Resolved,MEN_INST_002_017,False,False,False,False,True,
ALT_INST_002_002593,STU_INST_002_1649,Medical Attention Required,Medium,Medical Attention Required flagged for student Yogesh Mukherjee - Class 10th D,2025-09-15 07:43:16,Resolved,MEN_INST_002_017,False,False,True,True,True,
ALT_INST_002_002594,STU_INST_002_1649,Fee Defaulter,Medium,Fee Defaulter flagged for student Yogesh Mukherjee - Class 10th D,2025-09-16 07:43:16,Active,MEN_INST_002_017,False,False,True,False,False,2025-09-23
ALT_INST_002_002595,STU_INST_002_1651,Chronic Absenteeism,Critical,Chronic Absenteeism flagged for student Rekha Parikh - Class 10th B,2025-09-06 07:43:16,Active,MEN_INST_002_019,True,True,True,True,False,
ALT_INST_002_002596,STU_INST_002_1651,Poor Academic Performance,Critical,Poor Academic Performance flagged for student Rekha Parikh - Class 10th B,2025-09-09 07:43:16,In Progress,MEN_INST_002_019,False,False,True,False,True,
ALT_INST_002_002597,STU_INST_002_1651,Chronic Absenteeism,Critical,Chronic Absenteeism flagged for student Rekha Parikh - Class 10th B,2025-09-14 07:43:16,In Progress,MEN_INST_002_019,True,True,True,False,True,2025-09-23
ALT_INST_002_002598,STU_INST_002_1651,Poor Academic Performance,Critical,Poor Academic Performance flagged for student Rekha Parikh - Class 10th B,2025-08-25 07:43:16,Acknowledged,MEN_INST_002_019,True,False,False,True,False,
ALT_INST_002_002599,STU_INST_002_1652,Uniform Violations,Medium,Uniform Violations flagged for student Manoj Parikh - Class 11th B,2025-08-19 07:43:16,Acknowledged,MEN_INST_002_020,False,False,True,False,True,2025-09-17
ALT_INST_002_002600,STU_INST_002_1652,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Manoj Parikh - Class 11th B,2025-08-25 07:43:16,In Progress,MEN_INST_002_020,False,False,False,True,True,
ALT_INST_002_002601,STU_INST_002_1652,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Manoj Parikh - Class 11th B,2025-09-06 07:43:16,Acknowledged,MEN_INST_002_020,False,True,True,True,True,
ALT_INST_002_002602,STU_INST_002_1653,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Shalini Mondal - Class 11th C,2025-09-03 07:43:16,Resolved,MEN_INST_002_021,False,True,False,True,True,2025-09-21
ALT_INST_002_002603,STU_INST_002_1653,Academic Decline,Medium,Academic Decline flagged for student Shalini Mondal - Class 11th C,2025-09-02 07:43:16,Resolved,MEN_INST_002_021,False,True,False,False,False,2025-09-19
ALT_INST_002_002604,STU_INST_002_1653,Behavioral Issues,Medium,Behavioral Issues flagged for student Shalini Mondal - Class 11th C,2025-09-07 07:43:16,Active,MEN_INST_002_021,False,False,True,False,False,2025-09-29
ALT_INST_002_002605,STU_INST_002_1655,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Raj Deshpande - Class 9th D,2025-09-13 07:43:16,Resolved,MEN_INST_002_023,False,False,False,True,False,
ALT_INST_002_002606,STU_INST_002_1655,Uniform Violations,Medium,Uniform Violations flagged for student Raj Deshpande - Class 9th D,2025-09-03 07:43:16,Active,MEN_INST_002_023,False,False,True,False,False,2025-09-25
ALT_INST_002_002607,STU_INST_002_1656,Academic Decline,Low,Academic Decline flagged for student Rahul Deshpande - Class 9th A,2025-08-28 07:43:16,Acknowledged,MEN_INST_002_024,False,False,False,True,False,2025-09-17
ALT_INST_002_002608,STU_INST_002_1657,Behavioral Issues,Medium,Behavioral Issues flagged for student Ravi Gowda - Class 12th D,2025-08-22 07:43:16,Acknowledged,MEN_INST_002_001,False,False,False,True,True,
ALT_INST_002_002609,STU_INST_002_1657,Uniform Violations,Medium,Uniform Violations flagged for student Ravi Gowda - Class 12th D,2025-09-07 07:43:16,Resolved,MEN_INST_002_001,False,False,False,False,False,
ALT_INST_002_002610,STU_INST_002_1659,Parent Meeting Required,High,Parent Meeting Required flagged for student Atharv Sharma - Class 9th E,2025-09-01 07:43:16,Active,MEN_INST_002_003,False,True,False,False,False,
ALT_INST_002_002611,STU_INST_002_1659,Medical Attention Required,High,Medical Attention Required flagged for student Atharv Sharma - Class 9th E,2025-08-26 07:43:16,In Progress,MEN_INST_002_003,True,True,False,False,False,2025-09-25
ALT_INST_002_002612,STU_INST_002_1659,Poor Academic Performance,Critical,Poor Academic Performance flagged for student Atharv Sharma - Class 9th E,2025-09-10 07:43:16,Resolved,MEN_INST_002_003,False,True,True,False,True,
ALT_INST_002_002613,STU_INST_002_1660,Counseling Needed,Medium,Counseling Needed flagged for student Manisha Sharma - Class 10th B,2025-08-19 07:43:16,Active,MEN_INST_002_004,False,False,True,False,False,2025-09-28
ALT_INST_002_002614,STU_INST_002_1660,Uniform Violations,Medium,Uniform Violations flagged for student Manisha Sharma - Class 10th B,2025-09-10 07:43:16,Acknowledged,MEN_INST_002_004,False,False,True,False,False,
ALT_INST_002_002615,STU_INST_002_1660,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Manisha Sharma - Class 10th B,2025-08-20 07:43:16,In Progress,MEN_INST_002_004,False,True,True,True,True,2025-09-20
ALT_INST_002_002616,STU_INST_002_1661,Homework Default,Medium,Homework Default flagged for student Arya Mehta - Class 11th C,2025-08-29 07:43:16,In Progress,MEN_INST_002_005,False,False,False,False,False,2025-09-21
ALT_INST_002_002617,STU_INST_002_1662,Poor Academic Performance,Low,Poor Academic Performance flagged for student Shriya Mehta - Class 10th B,2025-08-29 07:43:16,In Progress,MEN_INST_002_006,False,False,True,True,True,
ALT_INST_002_002618,STU_INST_002_1663,Behavioral Issues,Medium,Behavioral Issues flagged for student Neha Mondal - Class 10th E,2025-08-26 07:43:16,In Progress,MEN_INST_002_007,False,True,True,False,False,
ALT_INST_002_002619,STU_INST_002_1663,Fee Defaulter,Medium,Fee Defaulter flagged for student Neha Mondal - Class 10th E,2025-08-20 07:43:16,Acknowledged,MEN_INST_002_007,False,False,True,True,False,
ALT_INST_002_002620,STU_INST_002_1663,Homework Default,Medium,Homework Default flagged for student Neha Mondal - Class 10th E,2025-08-21 07:43:16,In Progress,MEN_INST_002_007,False,False,False,False,False,2025-09-28
ALT_INST_002_002621,STU_INST_002_1664,Chronic Absenteeism,Low,Chronic Absenteeism flagged for student Tanvi Mondal - Class 12th E,2025-08-18 07:43:16,In Progress,MEN_INST_002_008,False,False,True,True,True,
ALT_INST_002_002622,STU_INST_002_1665,Homework Default,Medium,Homework Default flagged for student Sanjay Singhal - Class 12th C,2025-08-18 07:43:16,Acknowledged,MEN_INST_002_009,False,True,False,True,True,
ALT_INST_002_002623,STU_INST_002_1665,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Sanjay Singhal - Class 12th C,2025-09-02 07:43:16,In Progress,MEN_INST_002_009,False,True,False,False,False,2025-09-18
ALT_INST_002_002624,STU_INST_002_1666,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Advait Singhal - Class 12th D,2025-09-03 07:43:16,In Progress,MEN_INST_002_010,False,True,False,False,True,2025-09-22
ALT_INST_002_002625,STU_INST_002_1667,Uniform Violations,Medium,Uniform Violations flagged for student Priyanka Bhatt - Class 11th E,2025-08-22 07:43:16,In Progress,MEN_INST_002_011,False,True,False,True,True,2025-09-25
ALT_INST_002_002626,STU_INST_002_1668,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Rohan Bhatt - Class 9th D,2025-09-07 07:43:16,Active,MEN_INST_002_012,False,False,False,False,False,2025-09-25
ALT_INST_002_002627,STU_INST_002_1668,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Rohan Bhatt - Class 9th D,2025-09-09 07:43:16,In Progress,MEN_INST_002_012,False,True,False,True,True,2025-09-18
ALT_INST_002_002628,STU_INST_002_1669,Behavioral Issues,Medium,Behavioral Issues flagged for student Arjit Iyer - Class 11th B,2025-08-17 07:43:16,Resolved,MEN_INST_002_013,False,False,False,False,False,2025-09-29
ALT_INST_002_002629,STU_INST_002_1669,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Arjit Iyer - Class 11th B,2025-09-04 07:43:16,Resolved,MEN_INST_002_013,False,False,True,True,False,2025-09-18
ALT_INST_002_002630,STU_INST_002_1670,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Aryan Iyer - Class 10th B,2025-09-03 07:43:16,In Progress,MEN_INST_002_014,False,False,True,False,False,2025-09-30
ALT_INST_002_002631,STU_INST_002_1670,Low Attendance,Medium,Low Attendance flagged for student Aryan Iyer - Class 10th B,2025-09-14 07:43:16,Acknowledged,MEN_INST_002_014,False,True,True,False,False,
ALT_INST_002_002632,STU_INST_002_1673,Medical Attention Required,Medium,Medical Attention Required flagged for student Shweta Bhattacharya - Class 9th D,2025-09-03 07:43:16,Acknowledged,MEN_INST_002_017,False,False,False,True,False,2025-09-17
ALT_INST_002_002633,STU_INST_002_1674,Academic Decline,Medium,Academic Decline flagged for student Rahul Bhattacharya - Class 11th E,2025-09-13 07:43:16,In Progress,MEN_INST_002_018,False,True,False,False,True,2025-09-23
ALT_INST_002_002634,STU_INST_002_1675,Uniform Violations,Medium,Uniform Violations flagged for student Anjali Chaturvedi - Class 9th B,2025-09-03 07:43:16,Resolved,MEN_INST_002_019,False,False,True,False,False,2025-09-24
ALT_INST_002_002635,STU_INST_002_1675,Academic Decline,Medium,Academic Decline flagged for student Anjali Chaturvedi - Class 9th B,2025-09-07 07:43:16,In Progress,MEN_INST_002_019,False,False,True,False,True,2025-09-24
ALT_INST_002_002636,STU_INST_002_1676,Poor Academic Performance,Low,Poor Academic Performance flagged for student Shalini Chaturvedi - Class 12th B,2025-08-17 07:43:16,Acknowledged,MEN_INST_002_020,False,False,True,False,False,2025-10-01
ALT_INST_002_002637,STU_INST_002_1677,Low Attendance,Medium,Low Attendance flagged for student Rashmi Kumar - Class 11th D,2025-08-23 07:43:16,Resolved,MEN_INST_002_021,False,False,True,True,True,2025-09-29
ALT_INST_002_002638,STU_INST_002_1677,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Rashmi Kumar - Class 11th D,2025-08-25 07:43:16,In Progress,MEN_INST_002_021,False,True,True,False,False,
ALT_INST_002_002639,STU_INST_002_1678,Low Attendance,Medium,Low Attendance flagged for student Samar Kumar - Class 12th B,2025-08-17 07:43:16,Resolved,MEN_INST_002_022,False,False,True,False,True,
ALT_INST_002_002640,STU_INST_002_1678,Academic Decline,Medium,Academic Decline flagged for student Samar Kumar - Class 12th B,2025-09-04 07:43:16,Resolved,MEN_INST_002_022,False,False,True,False,False,
ALT_INST_002_002641,STU_INST_002_1678,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Samar Kumar - Class 12th B,2025-08-26 07:43:16,Acknowledged,MEN_INST_002_022,False,False,True,False,False,2025-09-18
ALT_INST_002_002642,STU_INST_002_1679,Fee Defaulter,Medium,Fee Defaulter flagged for student Seema Chakraborty - Class 10th A,2025-09-10 07:43:16,Resolved,MEN_INST_002_023,False,False,False,False,False,
ALT_INST_002_002643,STU_INST_002_1679,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Seema Chakraborty - Class 10th A,2025-08-18 07:43:16,In Progress,MEN_INST_002_023,False,True,False,True,False,
ALT_INST_002_002644,STU_INST_002_1679,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Seema Chakraborty - Class 10th A,2025-09-02 07:43:16,In Progress,MEN_INST_002_023,False,False,True,True,True,
ALT_INST_002_002645,STU_INST_002_1680,Homework Default,Medium,Homework Default flagged for student Ananya Chakraborty - Class 10th B,2025-08-26 07:43:16,Active,MEN_INST_002_024,False,False,True,True,True,
ALT_INST_002_002646,STU_INST_002_1680,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Ananya Chakraborty - Class 10th B,2025-08-17 07:43:16,Resolved,MEN_INST_002_024,False,False,True,True,True,
ALT_INST_002_002647,STU_INST_002_1681,Uniform Violations,Medium,Uniform Violations flagged for student Dhruv Sharma - Class 11th A,2025-08-31 07:43:16,Resolved,MEN_INST_002_001,False,True,True,False,False,2025-09-30
ALT_INST_002_002648,STU_INST_002_1681,Homework Default,Medium,Homework Default flagged for student Dhruv Sharma - Class 11th A,2025-09-12 07:43:16,Active,MEN_INST_002_001,False,False,True,False,False,
ALT_INST_002_002649,STU_INST_002_1681,Low Attendance,Medium,Low Attendance flagged for student Dhruv Sharma - Class 11th A,2025-09-09 07:43:16,Acknowledged,MEN_INST_002_001,False,True,False,False,True,2025-09-23
ALT_INST_002_002650,STU_INST_002_1682,Uniform Violations,Medium,Uniform Violations flagged for student Aadhya Sharma - Class 11th C,2025-09-10 07:43:16,In Progress,MEN_INST_002_002,False,True,True,False,True,2025-09-17
ALT_INST_002_002651,STU_INST_002_1683,Academic Decline,Medium,Academic Decline flagged for student Om Kumar - Class 12th D,2025-09-11 07:43:16,Acknowledged,MEN_INST_002_003,False,True,True,True,True,
ALT_INST_002_002652,STU_INST_002_1683,Medical Attention Required,Medium,Medical Attention Required flagged for student Om Kumar - Class 12th D,2025-09-15 07:43:16,Active,MEN_INST_002_003,False,True,True,True,False,
ALT_INST_002_002653,STU_INST_002_1684,Medical Attention Required,Medium,Medical Attention Required flagged for student Avni Kumar - Class 9th A,2025-08-27 07:43:16,Resolved,MEN_INST_002_004,False,False,True,True,False,2025-09-17
ALT_INST_002_002654,STU_INST_002_1685,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Sanjay Chaturvedi - Class 9th B,2025-08-23 07:43:16,Resolved,MEN_INST_002_005,False,True,False,True,True,2025-09-22
ALT_INST_002_002655,STU_INST_002_1685,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Sanjay Chaturvedi - Class 9th B,2025-08-26 07:43:16,Resolved,MEN_INST_002_005,False,True,False,True,True,
ALT_INST_002_002656,STU_INST_002_1685,Academic Decline,Medium,Academic Decline flagged for student Sanjay Chaturvedi - Class 9th B,2025-09-01 07:43:16,Resolved,MEN_INST_002_005,False,False,False,False,True,2025-09-19
ALT_INST_002_002657,STU_INST_002_1686,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Ananya Chaturvedi - Class 9th C,2025-09-04 07:43:16,Active,MEN_INST_002_006,False,True,False,False,False,
ALT_INST_002_002658,STU_INST_002_1687,Poor Academic Performance,Low,Poor Academic Performance flagged for student Ankit Mitra - Class 9th B,2025-08-30 07:43:16,Active,MEN_INST_002_007,False,False,True,True,False,
ALT_INST_002_002659,STU_INST_002_1688,Behavioral Issues,Medium,Behavioral Issues flagged for student Karan Mitra - Class 12th C,2025-08-29 07:43:16,Acknowledged,MEN_INST_002_008,False,True,False,False,True,
ALT_INST_002_002660,STU_INST_002_1689,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Advik Agarwal - Class 12th C,2025-09-04 07:43:16,Resolved,MEN_INST_002_009,False,True,False,True,False,2025-09-29
ALT_INST_002_002661,STU_INST_002_1689,Behavioral Issues,Medium,Behavioral Issues flagged for student Advik Agarwal - Class 12th C,2025-09-04 07:43:16,In Progress,MEN_INST_002_009,False,False,False,True,True,2025-09-25
ALT_INST_002_002662,STU_INST_002_1690,Uniform Violations,Medium,Uniform Violations flagged for student Pihu Agarwal - Class 10th D,2025-08-27 07:43:16,In Progress,MEN_INST_002_010,False,False,False,False,True,
ALT_INST_002_002663,STU_INST_002_1690,Uniform Violations,Medium,Uniform Violations flagged for student Pihu Agarwal - Class 10th D,2025-08-19 07:43:16,Resolved,MEN_INST_002_010,False,False,True,False,False,
ALT_INST_002_002664,STU_INST_002_1690,Medical Attention Required,Medium,Medical Attention Required flagged for student Pihu Agarwal - Class 10th D,2025-09-09 07:43:16,Acknowledged,MEN_INST_002_010,False,True,False,False,True,
ALT_INST_002_002665,STU_INST_002_1691,Low Attendance,Medium,Low Attendance flagged for student Shreya Menon - Class 12th C,2025-09-15 07:43:16,In Progress,MEN_INST_002_011,False,True,False,False,False,
ALT_INST_002_002666,STU_INST_002_1692,Low Attendance,Medium,Low Attendance flagged for student Deepak Menon - Class 10th C,2025-09-03 07:43:16,Active,MEN_INST_002_012,False,True,False,True,True,
ALT_INST_002_002667,STU_INST_002_1693,Behavioral Issues,Low,Behavioral Issues flagged for student Nidhi Das - Class 9th A,2025-08-29 07:43:16,Acknowledged,MEN_INST_002_013,False,True,False,True,True,
ALT_INST_002_002668,STU_INST_002_1694,Homework Default,Low,Homework Default flagged for student Vivaan Das - Class 12th B,2025-09-15 07:43:16,Active,MEN_INST_002_014,False,True,True,True,True,2025-09-20
ALT_INST_002_002669,STU_INST_002_1695,Behavioral Issues,Medium,Behavioral Issues flagged for student Pihu Mondal - Class 9th C,2025-09-01 07:43:16,Acknowledged,MEN_INST_002_015,False,True,True,False,True,
ALT_INST_002_002670,STU_INST_002_1695,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Pihu Mondal - Class 9th C,2025-09-03 07:43:16,Active,MEN_INST_002_015,False,True,False,True,True,
ALT_INST_002_002671,STU_INST_002_1695,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Pihu Mondal - Class 9th C,2025-09-16 07:43:16,Active,MEN_INST_002_015,False,True,True,False,True,2025-09-17
ALT_INST_002_002672,STU_INST_002_1696,Homework Default,Low,Homework Default flagged for student Neha Mondal - Class 11th C,2025-09-14 07:43:16,Acknowledged,MEN_INST_002_016,False,True,False,False,False,2025-09-27
ALT_INST_002_002673,STU_INST_002_1698,Behavioral Issues,Low,Behavioral Issues flagged for student Akash Tiwari - Class 10th C,2025-08-22 07:43:16,Acknowledged,MEN_INST_002_018,False,False,True,True,False,2025-09-25
ALT_INST_002_002674,STU_INST_002_1699,Counseling Needed,Medium,Counseling Needed flagged for student Sneha Mishra - Class 9th C,2025-09-09 07:43:16,Acknowledged,MEN_INST_002_019,False,True,False,True,True,
ALT_INST_002_002675,STU_INST_002_1701,Uniform Violations,Medium,Uniform Violations flagged for student Sai Mishra - Class 10th A,2025-09-11 07:43:16,In Progress,MEN_INST_002_021,False,False,True,False,True,2025-09-26
ALT_INST_002_002676,STU_INST_002_1702,Low Attendance,Low,Low Attendance flagged for student Khushi Mishra - Class 10th D,2025-08-21 07:43:16,Active,MEN_INST_002_022,False,True,True,False,True,
ALT_INST_002_002677,STU_INST_002_1703,Homework Default,High,Homework Default flagged for student Aditya Mandal - Class 9th D,2025-08-21 07:43:16,Active,MEN_INST_002_023,True,True,False,False,False,
ALT_INST_002_002678,STU_INST_002_1703,Uniform Violations,High,Uniform Violations flagged for student Aditya Mandal - Class 9th D,2025-09-10 07:43:16,Acknowledged,MEN_INST_002_023,False,False,True,False,True,
ALT_INST_002_002679,STU_INST_002_1703,Chronic Absenteeism,Critical,Chronic Absenteeism flagged for student Aditya Mandal - Class 9th D,2025-08-31 07:43:16,Active,MEN_INST_002_023,False,True,False,True,False,2025-09-23
ALT_INST_002_002680,STU_INST_002_1703,Uniform Violations,High,Uniform Violations flagged for student Aditya Mandal - Class 9th D,2025-08-19 07:43:16,Acknowledged,MEN_INST_002_023,False,True,True,True,True,2025-09-20
ALT_INST_002_002681,STU_INST_002_1703,Behavioral Issues,High,Behavioral Issues flagged for student Aditya Mandal - Class 9th D,2025-08-25 07:43:16,Acknowledged,MEN_INST_002_023,False,False,True,False,True,2025-09-25
ALT_INST_002_002682,STU_INST_002_1703,Uniform Violations,High,Uniform Violations flagged for student Aditya Mandal - Class 9th D,2025-09-07 07:43:16,Resolved,MEN_INST_002_023,True,False,False,False,False,
ALT_INST_002_002683,STU_INST_002_1704,Counseling Needed,Medium,Counseling Needed flagged for student Meera Mandal - Class 10th B,2025-09-01 07:43:16,Acknowledged,MEN_INST_002_024,False,True,True,True,False,
ALT_INST_002_002684,STU_INST_002_1704,Fee Defaulter,Medium,Fee Defaulter flagged for student Meera Mandal - Class 10th B,2025-09-16 07:43:16,Acknowledged,MEN_INST_002_024,False,False,False,False,False,
ALT_INST_002_002685,STU_INST_002_1704,Academic Decline,Medium,Academic Decline flagged for student Meera Mandal - Class 10th B,2025-09-04 07:43:16,Resolved,MEN_INST_002_024,False,True,False,True,False,2025-09-18
ALT_INST_002_002686,STU_INST_002_1706,Counseling Needed,Medium,Counseling Needed flagged for student Abhishek Saxena - Class 10th A,2025-09-12 07:43:16,In Progress,MEN_INST_002_002,False,False,True,False,True,2025-09-22
ALT_INST_002_002687,STU_INST_002_1706,Low Attendance,Medium,Low Attendance flagged for student Abhishek Saxena - Class 10th A,2025-09-03 07:43:16,Resolved,MEN_INST_002_002,False,True,True,False,False,2025-10-01
ALT_INST_002_002688,STU_INST_002_1707,Homework Default,Medium,Homework Default flagged for student Tanya Kale - Class 12th C,2025-09-10 07:43:16,Acknowledged,MEN_INST_002_003,False,True,False,False,False,
ALT_INST_002_002689,STU_INST_002_1707,Behavioral Issues,Medium,Behavioral Issues flagged for student Tanya Kale - Class 12th C,2025-09-10 07:43:16,In Progress,MEN_INST_002_003,False,False,False,True,True,2025-10-01
ALT_INST_002_002690,STU_INST_002_1708,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Reyansh Kale - Class 11th E,2025-08-22 07:43:16,In Progress,MEN_INST_002_004,False,False,True,False,False,2025-09-22
ALT_INST_002_002691,STU_INST_002_1709,Low Attendance,Medium,Low Attendance flagged for student Ira Chaturvedi - Class 11th E,2025-08-24 07:43:16,In Progress,MEN_INST_002_005,False,True,True,True,False,
ALT_INST_002_002692,STU_INST_002_1709,Behavioral Issues,Medium,Behavioral Issues flagged for student Ira Chaturvedi - Class 11th E,2025-09-05 07:43:16,Resolved,MEN_INST_002_005,False,True,True,False,False,
ALT_INST_002_002693,STU_INST_002_1709,Medical Attention Required,Medium,Medical Attention Required flagged for student Ira Chaturvedi - Class 11th E,2025-08-20 07:43:16,Resolved,MEN_INST_002_005,False,True,True,True,False,
ALT_INST_002_002694,STU_INST_002_1710,Behavioral Issues,Medium,Behavioral Issues flagged for student Ishika Chaturvedi - Class 9th C,2025-09-07 07:43:16,Active,MEN_INST_002_006,False,False,True,True,False,2025-09-25
ALT_INST_002_002695,STU_INST_002_1710,Homework Default,Medium,Homework Default flagged for student Ishika Chaturvedi - Class 9th C,2025-09-02 07:43:16,In Progress,MEN_INST_002_006,False,False,True,True,True,
ALT_INST_002_002696,STU_INST_002_1713,Academic Decline,Medium,Academic Decline flagged for student Deepak Mitra - Class 9th C,2025-08-26 07:43:16,In Progress,MEN_INST_002_009,False,False,False,True,True,
ALT_INST_002_002697,STU_INST_002_1715,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Saanvi Singhal - Class 10th B,2025-09-07 07:43:16,In Progress,MEN_INST_002_011,False,False,True,True,True,
ALT_INST_002_002698,STU_INST_002_1716,Counseling Needed,Medium,Counseling Needed flagged for student Deepika Singhal - Class 10th A,2025-08-19 07:43:16,In Progress,MEN_INST_002_012,False,False,False,True,True,
ALT_INST_002_002699,STU_INST_002_1716,Medical Attention Required,Medium,Medical Attention Required flagged for student Deepika Singhal - Class 10th A,2025-08-18 07:43:16,Resolved,MEN_INST_002_012,False,True,False,True,True,
ALT_INST_002_002700,STU_INST_002_1716,Fee Defaulter,Medium,Fee Defaulter flagged for student Deepika Singhal - Class 10th A,2025-08-31 07:43:16,Active,MEN_INST_002_012,False,True,True,True,False,2025-09-25
ALT_INST_002_002701,STU_INST_002_1718,Low Attendance,Medium,Low Attendance flagged for student Zara Raman - Class 10th E,2025-09-03 07:43:16,Resolved,MEN_INST_002_014,False,False,True,True,True,2025-09-18
ALT_INST_002_002702,STU_INST_002_1719,Low Attendance,Medium,Low Attendance flagged for student Atharv Das - Class 9th A,2025-08-29 07:43:16,Active,MEN_INST_002_015,False,False,False,True,True,
ALT_INST_002_002703,STU_INST_002_1719,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Atharv Das - Class 9th A,2025-08-29 07:43:16,Resolved,MEN_INST_002_015,False,False,True,True,True,2025-10-01
ALT_INST_002_002704,STU_INST_002_1720,Counseling Needed,Low,Counseling Needed flagged for student Tanya Das - Class 9th E,2025-08-29 07:43:16,Acknowledged,MEN_INST_002_016,False,False,False,True,False,2025-09-23
ALT_INST_002_002705,STU_INST_002_1721,Chronic Absenteeism,Critical,Chronic Absenteeism flagged for student Preeti Mehta - Class 10th A,2025-08-26 07:43:16,Resolved,MEN_INST_002_017,True,False,True,True,True,
ALT_INST_002_002706,STU_INST_002_1721,Low Attendance,High,Low Attendance flagged for student Preeti Mehta - Class 10th A,2025-08-27 07:43:16,In Progress,MEN_INST_002_017,True,True,False,True,False,2025-09-22
ALT_INST_002_002707,STU_INST_002_1721,Behavioral Issues,High,Behavioral Issues flagged for student Preeti Mehta - Class 10th A,2025-09-02 07:43:16,Active,MEN_INST_002_017,False,True,True,False,False,
