activity_id,student_id,activity_name,participation_level,start_date,performance_rating,achievements,attendance_percentage,instructor
ACT_INST_002_001848,STU_INST_002_1541,Drama,Advanced,2025-05-07,Average,,88,Ayaan Patel
ACT_INST_002_001849,STU_INST_002_1541,Environmental Club,Intermediate,2025-06-19,Needs Improvement,,99,Rekha Deshpande
ACT_INST_002_001850,STU_INST_002_1541,Yoga,Advanced,2025-07-21,Very Good,State Level Qualifier,76,Arya Mukherjee
ACT_INST_002_001851,STU_INST_002_1542,Quiz,Intermediate,2025-01-10,Excellent,,90,Ravi Pawar
ACT_INST_002_001852,STU_INST_002_1542,Cultural Committee,Beginner,2024-11-05,Needs Improvement,,92,Preeti Dubey
ACT_INST_002_001853,STU_INST_002_1544,Art & Craft,Beginner,2024-09-21,Average,,95,Maya Panchal
ACT_INST_002_001854,STU_INST_002_1544,Music,Beginner,2024-11-30,Needs Improvement,,82,Yogesh Patil
ACT_INST_002_001855,STU_INST_002_1545,Badminton,Intermediate,2024-12-28,Average,,88,Navya Jain
ACT_INST_002_001856,STU_INST_002_1545,Quiz,Beginner,2025-03-09,Excellent,,90,Ananya Kar
ACT_INST_002_001857,STU_INST_002_1545,Dance,Intermediate,2025-06-06,Needs Improvement,,95,Myra Joshi
ACT_INST_002_001858,STU_INST_002_1547,Cricket,Beginner,2025-08-04,Excellent,State Level Qualifier,91,Saanvi Bhardwaj
ACT_INST_002_001859,STU_INST_002_1548,Music,Intermediate,2024-12-06,Very Good,,98,Priya Jain
ACT_INST_002_001860,STU_INST_002_1550,Cricket,Advanced,2025-02-02,Very Good,School Level Winner,74,Reyansh Venkatesh
ACT_INST_002_001861,STU_INST_002_1550,Basketball,Intermediate,2024-12-22,Excellent,School Level Winner,95,Rashmi Joshi
ACT_INST_002_001862,STU_INST_002_1551,Literary Society,Advanced,2024-11-09,Very Good,Certificate of Participation,91,Suresh Aggarwal
ACT_INST_002_001863,STU_INST_002_1552,Football,Beginner,2024-12-20,Average,,91,Rudra Agarwal
ACT_INST_002_001864,STU_INST_002_1552,Art & Craft,Intermediate,2025-03-05,Needs Improvement,,72,Pooja Patil
ACT_INST_002_001865,STU_INST_002_1554,Yoga,Intermediate,2025-01-15,Needs Improvement,,83,Aryan Kamath
ACT_INST_002_001866,STU_INST_002_1557,Basketball,Intermediate,2024-10-07,Needs Improvement,,80,Advait More
ACT_INST_002_001867,STU_INST_002_1557,Art & Craft,Advanced,2025-06-25,Needs Improvement,State Level Qualifier,74,Aryan Mathur
ACT_INST_002_001868,STU_INST_002_1558,Basketball,Advanced,2024-11-01,Needs Improvement,,87,Maya Bhattacharya
ACT_INST_002_001869,STU_INST_002_1558,Quiz,Advanced,2025-03-24,Needs Improvement,,72,Shweta Menon
ACT_INST_002_001870,STU_INST_002_1560,Table Tennis,Intermediate,2025-07-02,Very Good,,94,Kavita Bhatia
ACT_INST_002_001871,STU_INST_002_1560,Cricket,Advanced,2024-10-23,Needs Improvement,,95,Sneha Bose
ACT_INST_002_001872,STU_INST_002_1560,Dance,Beginner,2025-02-14,Good,,91,Rudra Kar
ACT_INST_002_001873,STU_INST_002_1561,Cricket,Beginner,2025-02-19,Average,,88,Ankit Aggarwal
ACT_INST_002_001874,STU_INST_002_1561,Basketball,Beginner,2025-02-18,Excellent,,97,Ira Roy
ACT_INST_002_001875,STU_INST_002_1561,Karate,Advanced,2024-11-09,Very Good,,98,Rahul Aggarwal
ACT_INST_002_001876,STU_INST_002_1563,Art & Craft,Intermediate,2024-12-15,Very Good,,98,Ananya Pawar
ACT_INST_002_001877,STU_INST_002_1566,Debate,Beginner,2024-12-31,Needs Improvement,,77,Manoj Kumar
ACT_INST_002_001878,STU_INST_002_1566,Athletics,Advanced,2024-11-10,Excellent,,83,Priyanka Shah
ACT_INST_002_001879,STU_INST_002_1567,Dance,Advanced,2025-05-05,Needs Improvement,,74,Aarav Krishnan
ACT_INST_002_001880,STU_INST_002_1568,Table Tennis,Intermediate,2024-09-27,Average,,90,Atharv Subramanian
ACT_INST_002_001881,STU_INST_002_1568,Badminton,Advanced,2024-12-05,Very Good,,91,Ankit Venkatesh
ACT_INST_002_001882,STU_INST_002_1570,Athletics,Advanced,2024-10-22,Good,State Level Qualifier,80,Samar Krishnan
ACT_INST_002_001883,STU_INST_002_1570,Science Club,Advanced,2025-03-18,Average,,82,Krishna Sethi
ACT_INST_002_001884,STU_INST_002_1571,Football,Intermediate,2025-03-22,Average,,77,Sunita Dubey
ACT_INST_002_001885,STU_INST_002_1571,Athletics,Intermediate,2025-05-18,Good,,85,Atharv Kulkarni
ACT_INST_002_001886,STU_INST_002_1573,Quiz,Intermediate,2024-09-20,Good,District Level Participant,81,Kavita Bose
ACT_INST_002_001887,STU_INST_002_1573,Karate,Beginner,2024-11-24,Needs Improvement,,70,Yogesh Bhatt
ACT_INST_002_001888,STU_INST_002_1575,Debate,Advanced,2025-07-04,Very Good,State Level Qualifier,100,Riya Sarkar
ACT_INST_002_001889,STU_INST_002_1575,Environmental Club,Advanced,2025-06-16,Average,,78,Shriya Banerjee
ACT_INST_002_001890,STU_INST_002_1577,Science Club,Intermediate,2024-09-19,Very Good,,79,Divya Biswas
ACT_INST_002_001891,STU_INST_002_1577,Environmental Club,Advanced,2025-07-21,Average,,74,Varun Das
ACT_INST_002_001892,STU_INST_002_1578,Dance,Beginner,2025-06-29,Very Good,,88,Vikram Kumar
ACT_INST_002_001893,STU_INST_002_1580,Table Tennis,Advanced,2024-11-22,Needs Improvement,State Level Qualifier,73,Pooja Chaturvedi
ACT_INST_002_001894,STU_INST_002_1580,Art & Craft,Advanced,2024-09-23,Good,,72,Om Saxena
ACT_INST_002_001895,STU_INST_002_1580,Badminton,Intermediate,2025-05-10,Average,,86,Advait Agarwal
ACT_INST_002_001896,STU_INST_002_1583,Literary Society,Beginner,2025-06-22,Needs Improvement,,90,Advik Shukla
ACT_INST_002_001897,STU_INST_002_1584,Music,Beginner,2025-06-29,Very Good,,72,Anil Thakkar
ACT_INST_002_001898,STU_INST_002_1584,Badminton,Beginner,2024-12-11,Very Good,,97,Kavita Verma
ACT_INST_002_001899,STU_INST_002_1585,Football,Advanced,2024-10-14,Very Good,,98,Sara Trivedi
ACT_INST_002_001900,STU_INST_002_1585,Cultural Committee,Intermediate,2025-01-05,Excellent,,71,Dev Bhat
ACT_INST_002_001901,STU_INST_002_1588,Drama,Advanced,2025-08-01,Average,,80,Arnav Mathur
ACT_INST_002_001902,STU_INST_002_1589,Athletics,Advanced,2025-06-05,Excellent,,96,Deepika Goyal
ACT_INST_002_001903,STU_INST_002_1589,Karate,Advanced,2025-04-01,Excellent,School Level Winner,81,Akash Dutta
ACT_INST_002_001904,STU_INST_002_1590,Football,Beginner,2025-06-05,Average,,77,Sara Singh
ACT_INST_002_001905,STU_INST_002_1590,Drama,Intermediate,2025-06-02,Needs Improvement,District Level Participant,91,Swati Mishra
ACT_INST_002_001906,STU_INST_002_1592,Literary Society,Advanced,2025-05-31,Good,State Level Qualifier,90,Anika Bhattacharya
ACT_INST_002_001907,STU_INST_002_1593,Football,Advanced,2024-12-25,Average,,93,Advait Shukla
ACT_INST_002_001908,STU_INST_002_1593,Cricket,Intermediate,2025-04-13,Average,,75,Myra Khanna
ACT_INST_002_001909,STU_INST_002_1595,Football,Beginner,2024-12-19,Needs Improvement,School Level Winner,88,Aarav Kar
ACT_INST_002_001910,STU_INST_002_1595,Cricket,Beginner,2025-02-21,Very Good,District Level Participant,81,Maya Gowda
ACT_INST_002_001911,STU_INST_002_1597,Football,Advanced,2025-05-29,Excellent,,99,Rahul Joshi
ACT_INST_002_001912,STU_INST_002_1598,Environmental Club,Beginner,2024-10-01,Very Good,,97,Rudra Bose
ACT_INST_002_001913,STU_INST_002_1598,Karate,Beginner,2025-05-26,Needs Improvement,,83,Dev Saha
ACT_INST_002_001914,STU_INST_002_1600,Football,Beginner,2025-03-18,Needs Improvement,,79,Shivansh Mitra
ACT_INST_002_001915,STU_INST_002_1600,Quiz,Advanced,2025-05-09,Very Good,,74,Rajesh Iyer
ACT_INST_002_001916,STU_INST_002_1603,Basketball,Advanced,2025-01-10,Excellent,,74,Aarohi Dubey
ACT_INST_002_001917,STU_INST_002_1603,Karate,Intermediate,2025-06-06,Average,,93,Arnav Desai
ACT_INST_002_001918,STU_INST_002_1604,Badminton,Beginner,2025-07-09,Excellent,,81,Akash Gupta
ACT_INST_002_001919,STU_INST_002_1604,Art & Craft,Intermediate,2025-05-28,Average,,84,Raj More
ACT_INST_002_001920,STU_INST_002_1604,Cultural Committee,Intermediate,2025-05-10,Average,,79,Veer Hegde
ACT_INST_002_001921,STU_INST_002_1606,Yoga,Advanced,2025-03-24,Needs Improvement,District Level Participant,91,Anil Rao
ACT_INST_002_001922,STU_INST_002_1606,Badminton,Beginner,2025-08-10,Average,State Level Qualifier,74,Yogesh Jain
ACT_INST_002_001923,STU_INST_002_1607,Drama,Beginner,2024-11-02,Excellent,,91,Samar Mishra
ACT_INST_002_001924,STU_INST_002_1607,Football,Advanced,2024-10-19,Excellent,Certificate of Participation,95,Kiara Chakraborty
ACT_INST_002_001925,STU_INST_002_1608,Table Tennis,Beginner,2024-12-05,Very Good,,96,Abhishek Subramanian
ACT_INST_002_001926,STU_INST_002_1608,Drama,Advanced,2025-02-19,Good,State Level Qualifier,80,Rajesh Hegde
ACT_INST_002_001927,STU_INST_002_1608,Environmental Club,Beginner,2025-05-09,Excellent,,92,Ankit Parikh
ACT_INST_002_001928,STU_INST_002_1610,Literary Society,Advanced,2025-02-16,Excellent,State Level Qualifier,92,Kriti Bhat
ACT_INST_002_001929,STU_INST_002_1610,Badminton,Intermediate,2024-11-19,Excellent,,79,Rekha Mittal
ACT_INST_002_001930,STU_INST_002_1610,Karate,Intermediate,2024-12-27,Good,,91,Sapna Kar
ACT_INST_002_001931,STU_INST_002_1611,Science Club,Advanced,2025-04-21,Good,District Level Participant,74,Vivaan Ganguly
ACT_INST_002_001932,STU_INST_002_1613,Karate,Beginner,2025-05-27,Needs Improvement,,97,Manisha Jadhav
ACT_INST_002_001933,STU_INST_002_1614,Quiz,Beginner,2025-02-17,Needs Improvement,,98,Abhishek Goel
ACT_INST_002_001934,STU_INST_002_1614,Literary Society,Advanced,2025-03-17,Needs Improvement,,76,Dhruv Pillai
ACT_INST_002_001935,STU_INST_002_1614,Karate,Beginner,2024-11-13,Average,,74,Vivaan Malhotra
ACT_INST_002_001936,STU_INST_002_1617,Yoga,Beginner,2025-05-16,Average,,98,Ayaan Mondal
ACT_INST_002_001937,STU_INST_002_1618,Debate,Intermediate,2025-03-07,Needs Improvement,School Level Winner,84,Ravi Malhotra
ACT_INST_002_001938,STU_INST_002_1618,Football,Advanced,2025-06-01,Average,,86,Aarav Kamath
ACT_INST_002_001939,STU_INST_002_1618,Quiz,Advanced,2025-01-25,Needs Improvement,Certificate of Participation,72,Kriti Gowda
ACT_INST_002_001940,STU_INST_002_1619,Quiz,Beginner,2025-08-17,Excellent,Certificate of Participation,79,Anil Biswas
ACT_INST_002_001941,STU_INST_002_1621,Table Tennis,Intermediate,2025-07-19,Average,,88,Reyansh Ganguly
ACT_INST_002_001942,STU_INST_002_1621,Science Club,Beginner,2024-10-17,Excellent,,85,Krishna Bhardwaj
ACT_INST_002_001943,STU_INST_002_1622,Music,Advanced,2025-07-09,Very Good,,78,Khushi Singhal
ACT_INST_002_001944,STU_INST_002_1622,Art & Craft,Advanced,2025-05-23,Good,,82,Aditya Dave
ACT_INST_002_001945,STU_INST_002_1622,Art & Craft,Beginner,2025-03-05,Needs Improvement,,95,Isha Joshi
ACT_INST_002_001946,STU_INST_002_1623,Badminton,Advanced,2025-05-06,Good,,85,Nidhi Kar
ACT_INST_002_001947,STU_INST_002_1624,Basketball,Advanced,2024-09-30,Excellent,State Level Qualifier,71,Aditya Kumar
ACT_INST_002_001948,STU_INST_002_1624,Music,Beginner,2025-03-07,Average,School Level Winner,72,Riya Panchal
ACT_INST_002_001949,STU_INST_002_1625,Dance,Advanced,2024-11-25,Very Good,,73,Dhruv Trivedi
ACT_INST_002_001950,STU_INST_002_1628,Drama,Beginner,2025-04-04,Good,,94,Rohan Patel
ACT_INST_002_001951,STU_INST_002_1629,Debate,Advanced,2025-03-21,Very Good,,90,Pihu Chowdhury
ACT_INST_002_001952,STU_INST_002_1629,Music,Intermediate,2025-02-12,Needs Improvement,,87,Aryan Hegde
ACT_INST_002_001953,STU_INST_002_1630,Drama,Beginner,2025-06-14,Very Good,,79,Arnav Pawar
ACT_INST_002_001954,STU_INST_002_1631,Music,Intermediate,2025-05-10,Average,,87,Sana Gowda
ACT_INST_002_001955,STU_INST_002_1631,Yoga,Advanced,2024-10-05,Average,,91,Divya Chakraborty
ACT_INST_002_001956,STU_INST_002_1633,Table Tennis,Intermediate,2025-05-19,Very Good,,73,Aarav Roy
ACT_INST_002_001957,STU_INST_002_1633,Dance,Intermediate,2025-02-03,Needs Improvement,,100,Shivansh Mathur
ACT_INST_002_001958,STU_INST_002_1634,Table Tennis,Advanced,2025-07-29,Average,,84,Kavya Kulkarni
ACT_INST_002_001959,STU_INST_002_1634,Environmental Club,Beginner,2025-05-10,Needs Improvement,,76,Abhishek Kale
ACT_INST_002_001960,STU_INST_002_1634,Drama,Beginner,2024-10-19,Excellent,Certificate of Participation,74,Krishna Saha
ACT_INST_002_001961,STU_INST_002_1635,Dance,Advanced,2024-11-21,Very Good,District Level Participant,84,Priyanka Ghosh
ACT_INST_002_001962,STU_INST_002_1635,Basketball,Advanced,2024-09-22,Very Good,,99,Dhruv Bhatia
ACT_INST_002_001963,STU_INST_002_1636,Football,Intermediate,2024-12-04,Needs Improvement,,71,Yogesh Sarkar
ACT_INST_002_001964,STU_INST_002_1636,Quiz,Beginner,2025-06-10,Needs Improvement,Certificate of Participation,80,Sara Verma
ACT_INST_002_001965,STU_INST_002_1638,Science Club,Advanced,2025-01-17,Good,District Level Participant,88,Manisha Sarkar
ACT_INST_002_001966,STU_INST_002_1641,Science Club,Beginner,2025-04-18,Average,,97,Krishna Bhat
ACT_INST_002_001967,STU_INST_002_1641,Cultural Committee,Advanced,2025-05-23,Excellent,District Level Participant,72,Kiara Jindal
ACT_INST_002_001968,STU_INST_002_1642,Quiz,Beginner,2025-08-12,Excellent,Certificate of Participation,90,Seema Desai
ACT_INST_002_001969,STU_INST_002_1642,Yoga,Beginner,2025-01-13,Needs Improvement,,83,Aarav Khanna
ACT_INST_002_001970,STU_INST_002_1643,Art & Craft,Advanced,2025-06-28,Very Good,,88,Aadhya Raman
ACT_INST_002_001971,STU_INST_002_1643,Literary Society,Intermediate,2025-08-02,Excellent,,86,Seema Dutta
ACT_INST_002_001972,STU_INST_002_1644,Environmental Club,Beginner,2025-03-06,Needs Improvement,,78,Yogesh Verma
ACT_INST_002_001973,STU_INST_002_1644,Quiz,Beginner,2025-03-25,Excellent,,97,Sapna Mathur
ACT_INST_002_001974,STU_INST_002_1644,Karate,Intermediate,2025-03-28,Needs Improvement,,84,Vikram Ghosh
ACT_INST_002_001975,STU_INST_002_1645,Debate,Beginner,2024-10-26,Needs Improvement,,75,Ira Agarwal
ACT_INST_002_001976,STU_INST_002_1645,Science Club,Advanced,2025-05-03,Average,District Level Participant,92,Ishaan Rao
ACT_INST_002_001977,STU_INST_002_1647,Football,Intermediate,2025-03-12,Excellent,,76,Dev Mitra
ACT_INST_002_001978,STU_INST_002_1647,Cultural Committee,Beginner,2024-10-14,Good,,93,Tanvi Shetty
ACT_INST_002_001979,STU_INST_002_1647,Yoga,Beginner,2024-12-12,Needs Improvement,,86,Arjit Chopra
ACT_INST_002_001980,STU_INST_002_1649,Yoga,Intermediate,2025-08-09,Good,,77,Nidhi Kamath
ACT_INST_002_001981,STU_INST_002_1649,Art & Craft,Advanced,2025-02-17,Good,,90,Ayaan Mehta
ACT_INST_002_001982,STU_INST_002_1651,Music,Advanced,2024-12-02,Needs Improvement,School Level Winner,78,Sneha Mondal
ACT_INST_002_001983,STU_INST_002_1653,Quiz,Beginner,2024-10-08,Excellent,,74,Shreya Gowda
ACT_INST_002_001984,STU_INST_002_1653,Athletics,Beginner,2025-05-27,Good,,90,Rekha Shah
ACT_INST_002_001985,STU_INST_002_1655,Yoga,Intermediate,2025-06-21,Excellent,,99,Ishaan Krishnan
ACT_INST_002_001986,STU_INST_002_1656,Karate,Intermediate,2024-11-22,Average,State Level Qualifier,86,Anika Mondal
ACT_INST_002_001987,STU_INST_002_1656,Cultural Committee,Advanced,2025-05-17,Average,,87,Advait Kapoor
ACT_INST_002_001988,STU_INST_002_1657,Table Tennis,Advanced,2025-05-17,Excellent,,70,Shalini Gowda
ACT_INST_002_001989,STU_INST_002_1657,Environmental Club,Advanced,2025-03-11,Excellent,,92,Anjali Reddy
ACT_INST_002_001990,STU_INST_002_1658,Music,Advanced,2025-04-01,Good,,96,Aditya Roy
ACT_INST_002_001991,STU_INST_002_1658,Debate,Advanced,2025-08-06,Excellent,,99,Khushi Arora
ACT_INST_002_001992,STU_INST_002_1658,Quiz,Advanced,2025-05-23,Good,Certificate of Participation,91,Riya Kar
ACT_INST_002_001993,STU_INST_002_1659,Debate,Advanced,2025-08-05,Good,,83,Preeti Mishra
ACT_INST_002_001994,STU_INST_002_1659,Football,Advanced,2024-12-15,Excellent,,78,Yogesh Iyer
ACT_INST_002_001995,STU_INST_002_1659,Cultural Committee,Advanced,2025-08-13,Very Good,,85,Ishika Mittal
ACT_INST_002_001996,STU_INST_002_1660,Debate,Intermediate,2024-12-18,Average,State Level Qualifier,95,Arjun Biswas
ACT_INST_002_001997,STU_INST_002_1660,Cricket,Intermediate,2025-05-20,Very Good,,86,Vihaan Kar
ACT_INST_002_001998,STU_INST_002_1662,Badminton,Advanced,2025-07-25,Average,,77,Nitin Mittal
ACT_INST_002_001999,STU_INST_002_1662,Art & Craft,Intermediate,2025-02-26,Very Good,Certificate of Participation,92,Dev Ganguly
ACT_INST_002_002000,STU_INST_002_1663,Karate,Beginner,2025-05-18,Good,,91,Pihu Shetty
ACT_INST_002_002001,STU_INST_002_1663,Football,Advanced,2025-02-13,Good,,100,Rudra Bose
ACT_INST_002_002002,STU_INST_002_1664,Art & Craft,Advanced,2025-05-31,Very Good,,96,Tanya Bhatt
ACT_INST_002_002003,STU_INST_002_1664,Badminton,Intermediate,2025-07-23,Excellent,,78,Ishaan Venkatesh
ACT_INST_002_002004,STU_INST_002_1664,Cricket,Intermediate,2025-06-14,Good,,80,Sanjay Chowdhury
ACT_INST_002_002005,STU_INST_002_1665,Yoga,Intermediate,2024-11-19,Needs Improvement,,80,Samar Kulkarni
ACT_INST_002_002006,STU_INST_002_1667,Art & Craft,Intermediate,2025-06-29,Good,,78,Sunita Das
ACT_INST_002_002007,STU_INST_002_1667,Drama,Beginner,2025-03-27,Good,,72,Meera Joshi
ACT_INST_002_002008,STU_INST_002_1669,Music,Intermediate,2025-02-21,Needs Improvement,Certificate of Participation,83,Deepak Singh
ACT_INST_002_002009,STU_INST_002_1671,Football,Advanced,2025-01-01,Excellent,District Level Participant,88,Yash Shetty
ACT_INST_002_002010,STU_INST_002_1671,Yoga,Intermediate,2024-10-14,Average,,99,Ananya Mandal
ACT_INST_002_002011,STU_INST_002_1672,Debate,Intermediate,2025-04-07,Needs Improvement,,97,Suresh Chakraborty
ACT_INST_002_002012,STU_INST_002_1672,Athletics,Beginner,2024-12-18,Excellent,School Level Winner,93,Aditya Bansal
ACT_INST_002_002013,STU_INST_002_1673,Music,Beginner,2025-02-01,Very Good,,72,Diya Gowda
ACT_INST_002_002014,STU_INST_002_1673,Art & Craft,Advanced,2025-04-06,Excellent,District Level Participant,90,Kriti Krishnan
ACT_INST_002_002015,STU_INST_002_1675,Debate,Advanced,2024-12-21,Average,,100,Aditi Mishra
ACT_INST_002_002016,STU_INST_002_1675,Environmental Club,Intermediate,2025-04-03,Needs Improvement,,71,Yogesh Chakraborty
ACT_INST_002_002017,STU_INST_002_1675,Karate,Intermediate,2025-04-22,Excellent,,71,Tanya Tiwari
ACT_INST_002_002018,STU_INST_002_1679,Athletics,Beginner,2025-02-11,Average,,92,Sara Menon
ACT_INST_002_002019,STU_INST_002_1682,Science Club,Advanced,2025-08-04,Excellent,,83,Shaurya More
ACT_INST_002_002020,STU_INST_002_1682,Karate,Beginner,2025-06-01,Excellent,,98,Meera Singh
ACT_INST_002_002021,STU_INST_002_1684,Literary Society,Advanced,2025-04-18,Average,,93,Sana Mandal
ACT_INST_002_002022,STU_INST_002_1684,Debate,Intermediate,2025-07-27,Very Good,,99,Shalini Menon
ACT_INST_002_002023,STU_INST_002_1684,Cricket,Intermediate,2024-10-28,Good,,98,Yogesh Menon
ACT_INST_002_002024,STU_INST_002_1685,Debate,Advanced,2025-04-24,Very Good,,91,Kabir Chowdhury
ACT_INST_002_002025,STU_INST_002_1685,Debate,Advanced,2024-12-07,Good,,76,Raj Deshpande
ACT_INST_002_002026,STU_INST_002_1685,Badminton,Advanced,2024-11-18,Very Good,State Level Qualifier,91,Rudra Suthar
ACT_INST_002_002027,STU_INST_002_1686,Football,Advanced,2024-12-25,Needs Improvement,,90,Aarohi Bhatia
ACT_INST_002_002028,STU_INST_002_1686,Drama,Intermediate,2025-06-09,Needs Improvement,,90,Tanya Bhatt
ACT_INST_002_002029,STU_INST_002_1687,Art & Craft,Advanced,2025-07-15,Average,School Level Winner,91,Riyansh Suthar
ACT_INST_002_002030,STU_INST_002_1688,Quiz,Advanced,2024-10-01,Good,District Level Participant,76,Ashish Pal
ACT_INST_002_002031,STU_INST_002_1688,Debate,Advanced,2025-06-27,Good,,83,Sana Gupta
ACT_INST_002_002032,STU_INST_002_1688,Drama,Advanced,2025-07-04,Needs Improvement,District Level Participant,85,Priya Bhattacharya
ACT_INST_002_002033,STU_INST_002_1691,Music,Beginner,2025-03-10,Average,,86,Deepak Arora
ACT_INST_002_002034,STU_INST_002_1691,Drama,Intermediate,2025-01-24,Very Good,State Level Qualifier,95,Sunita Tiwari
ACT_INST_002_002035,STU_INST_002_1691,Cultural Committee,Advanced,2024-11-20,Excellent,,92,Ravi Dutta
ACT_INST_002_002036,STU_INST_002_1692,Science Club,Intermediate,2025-06-22,Good,,75,Shweta Pal
ACT_INST_002_002037,STU_INST_002_1692,Basketball,Intermediate,2024-09-19,Good,,88,Abhishek Pandey
ACT_INST_002_002038,STU_INST_002_1693,Debate,Intermediate,2025-08-13,Needs Improvement,,94,Ira Desai
ACT_INST_002_002039,STU_INST_002_1693,Drama,Beginner,2025-03-28,Very Good,School Level Winner,74,Raj Pandey
ACT_INST_002_002040,STU_INST_002_1693,Debate,Beginner,2024-10-19,Average,,75,Myra Shinde
ACT_INST_002_002041,STU_INST_002_1694,Athletics,Advanced,2025-07-20,Average,,99,Aditi Biswas
ACT_INST_002_002042,STU_INST_002_1694,Cultural Committee,Beginner,2024-09-29,Very Good,Certificate of Participation,89,Aarav Kumar
ACT_INST_002_002043,STU_INST_002_1695,Cultural Committee,Advanced,2025-02-10,Needs Improvement,,79,Tanvi Khanna
ACT_INST_002_002044,STU_INST_002_1695,Literary Society,Advanced,2025-01-13,Average,Certificate of Participation,72,Rajesh Dutta
ACT_INST_002_002045,STU_INST_002_1696,Literary Society,Intermediate,2025-01-04,Very Good,,84,Akash Desai
ACT_INST_002_002046,STU_INST_002_1696,Table Tennis,Intermediate,2025-03-16,Average,,91,Khushi Pillai
ACT_INST_002_002047,STU_INST_002_1697,Athletics,Advanced,2024-11-15,Good,,75,Zara Banerjee
ACT_INST_002_002048,STU_INST_002_1697,Cultural Committee,Intermediate,2025-01-28,Very Good,School Level Winner,77,Anil Agarwal
ACT_INST_002_002049,STU_INST_002_1698,Cricket,Advanced,2025-06-06,Needs Improvement,State Level Qualifier,95,Deepak Shukla
ACT_INST_002_002050,STU_INST_002_1698,Basketball,Beginner,2025-07-26,Good,,96,Aryan Agarwal
ACT_INST_002_002051,STU_INST_002_1698,Badminton,Beginner,2025-01-09,Average,,95,Aditya Kapoor
ACT_INST_002_002052,STU_INST_002_1702,Yoga,Beginner,2025-01-19,Good,,99,Anika Malhotra
ACT_INST_002_002053,STU_INST_002_1702,Athletics,Advanced,2024-12-14,Very Good,,100,Reyansh Bhattacharya
ACT_INST_002_002054,STU_INST_002_1702,Environmental Club,Beginner,2025-01-10,Needs Improvement,,85,Ishaan Jadhav
ACT_INST_002_002055,STU_INST_002_1703,Dance,Beginner,2024-10-12,Needs Improvement,,93,Neha Pal
ACT_INST_002_002056,STU_INST_002_1703,Debate,Beginner,2025-01-10,Excellent,,73,Dev Kumar
ACT_INST_002_002057,STU_INST_002_1704,Badminton,Beginner,2025-06-15,Very Good,,85,Navya Jindal
ACT_INST_002_002058,STU_INST_002_1706,Cricket,Beginner,2025-04-08,Average,State Level Qualifier,95,Maya Jain
ACT_INST_002_002059,STU_INST_002_1708,Literary Society,Advanced,2024-09-27,Good,State Level Qualifier,82,Anil Modi
ACT_INST_002_002060,STU_INST_002_1708,Athletics,Beginner,2025-05-31,Good,Certificate of Participation,81,Maya Thakkar
ACT_INST_002_002061,STU_INST_002_1709,Badminton,Intermediate,2025-05-11,Very Good,,78,Aditya Aggarwal
ACT_INST_002_002062,STU_INST_002_1713,Quiz,Beginner,2025-03-13,Average,,79,Kriti Banerjee
ACT_INST_002_002063,STU_INST_002_1713,Drama,Intermediate,2025-03-19,Very Good,,92,Riya Singh
ACT_INST_002_002064,STU_INST_002_1713,Athletics,Intermediate,2025-04-08,Average,,93,Nidhi Raman
ACT_INST_002_002065,STU_INST_002_1714,Badminton,Intermediate,2024-12-21,Good,,93,Meera Mandal
ACT_INST_002_002066,STU_INST_002_1714,Karate,Beginner,2025-02-23,Needs Improvement,Certificate of Participation,71,Kavya Chakraborty
ACT_INST_002_002067,STU_INST_002_1714,Environmental Club,Beginner,2025-02-02,Very Good,,75,Arnav Desai
ACT_INST_002_002068,STU_INST_002_1717,Science Club,Advanced,2025-05-01,Very Good,,97,Shaurya Saha
ACT_INST_002_002069,STU_INST_002_1720,Table Tennis,Intermediate,2025-04-16,Very Good,,85,Aarav Mitra
ACT_INST_002_002070,STU_INST_002_1720,Quiz,Beginner,2025-04-26,Average,District Level Participant,85,Rekha Dubey
ACT_INST_002_002071,STU_INST_002_1720,Dance,Beginner,2025-05-09,Needs Improvement,,97,Shaurya Bhattacharya
ACT_INST_002_002072,STU_INST_002_1721,Basketball,Beginner,2025-06-30,Average,,96,Abhishek Mishra
ACT_INST_002_002073,STU_INST_002_1721,Music,Intermediate,2025-04-28,Good,State Level Qualifier,80,Shivansh Malhotra
ACT_INST_002_002074,STU_INST_002_1722,Yoga,Intermediate,2024-12-21,Excellent,,87,Shaurya Tiwari
ACT_INST_002_002075,STU_INST_002_1724,Football,Advanced,2025-04-21,Needs Improvement,,84,Anika Modi
ACT_INST_002_002076,STU_INST_002_1725,Yoga,Advanced,2025-02-07,Needs Improvement,,89,Karan Menon
ACT_INST_002_002077,STU_INST_002_1726,Karate,Advanced,2024-09-23,Needs Improvement,,70,Advik Nair
ACT_INST_002_002078,STU_INST_002_1726,Football,Advanced,2025-07-13,Very Good,State Level Qualifier,79,Isha Hegde
ACT_INST_002_002079,STU_INST_002_1726,Yoga,Intermediate,2024-10-06,Average,,80,Harsh Bhatt
ACT_INST_002_002080,STU_INST_002_1727,Art & Craft,Advanced,2025-04-12,Very Good,,87,Ravi Rao
ACT_INST_002_002081,STU_INST_002_1727,Badminton,Beginner,2024-10-10,Excellent,,73,Riyansh Reddy
ACT_INST_002_002082,STU_INST_002_1727,Table Tennis,Intermediate,2024-11-11,Excellent,,79,Ashish Mandal
ACT_INST_002_002083,STU_INST_002_1728,Environmental Club,Beginner,2024-12-21,Good,District Level Participant,80,Aditi Nair
