student_id,institute_id,parent_id,mentor_id,name,gender,grade,section,roll_number,date_of_birth,admission_date,academic_year,attendance_percentage,current_gpa,behavioral_incidents,risk_level,last_assessment_score,fees_paid,transport_mode,medium_of_instruction,special_needs
STU_INST_002_1641,INST_002,PAR_INST_002_1521,MEN_INST_002_009,Amit Trivedi,Male,12th,D,9t9462,2010-08-21,2025-03-20,2025-26,100.0,3.61,3,Low,89,No,Private Vehicle,English,None
STU_INST_002_1642,INST_002,PAR_INST_002_1521,MEN_INST_002_010,Vinod Trivedi,Male,9th,B,105529,2010-08-07,2025-05-16,2025-26,75.2,1.99,2,High,83,Partial,Walking,English,None
STU_INST_002_1643,INST_002,PAR_INST_002_1522,MEN_INST_002_011,Varun Patel,Male,9th,E,9t3685,2007-12-27,2023-10-25,2025-26,53.1,3.02,0,Medium,80,No,Private Vehicle,Hindi,Physical Disability
STU_INST_002_1644,INST_002,PAR_INST_002_1522,MEN_INST_002_012,Rudra Patel,Male,9th,A,9t2507,2009-01-16,2025-05-28,2025-26,100.0,2.88,0,Low,69,Yes,Bicycle,English,None
STU_INST_002_1645,INST_002,PAR_INST_002_1523,MEN_INST_002_013,Krishna Singh,Male,11th,A,9t2267,2011-06-17,2023-12-21,2025-26,91.1,3.12,1,Low,45,No,Auto Rickshaw,Regional Language,None
STU_INST_002_1646,INST_002,PAR_INST_002_1523,MEN_INST_002_014,Anika Singh,Female,11th,A,9t4691,2008-07-29,2025-02-11,2025-26,60.0,3.93,1,Medium,64,Partial,Bicycle,Hindi,None
STU_INST_002_1647,INST_002,PAR_INST_002_1524,MEN_INST_002_015,Ravi Pawar,Male,11th,C,119833,2009-01-25,2025-03-16,2025-26,94.3,3.27,1,Low,67,Yes,Walking,Regional Language,None
STU_INST_002_1648,INST_002,PAR_INST_002_1524,MEN_INST_002_016,Sanjay Pawar,Male,10th,A,9t9410,2010-10-26,2025-04-19,2025-26,94.5,2.66,0,Low,67,Partial,Bicycle,English,None
STU_INST_002_1649,INST_002,PAR_INST_002_1525,MEN_INST_002_017,Yogesh Mukherjee,Male,10th,D,102526,2010-12-16,2025-02-12,2025-26,88.6,1.73,1,Medium,71,Yes,Auto Rickshaw,Regional Language,None
STU_INST_002_1650,INST_002,PAR_INST_002_1525,MEN_INST_002_018,Kabir Mukherjee,Male,11th,A,122029,2011-08-21,2025-06-08,2025-26,99.4,2.79,1,Low,59,No,Private Vehicle,Regional Language,None
STU_INST_002_1651,INST_002,PAR_INST_002_1526,MEN_INST_002_019,Rekha Parikh,Female,10th,B,101030,2010-07-03,2025-03-07,2025-26,73.9,1.91,2,High,92,No,Auto Rickshaw,Regional Language,None
STU_INST_002_1652,INST_002,PAR_INST_002_1526,MEN_INST_002_020,Manoj Parikh,Male,11th,B,9t2389,2011-05-11,2024-04-30,2025-26,73.6,2.02,1,Medium,61,No,Walking,English,None
STU_INST_002_1653,INST_002,PAR_INST_002_1527,MEN_INST_002_021,Shalini Mondal,Female,11th,C,125607,2010-09-19,2024-08-27,2025-26,72.5,3.43,2,Medium,53,Partial,Bicycle,Hindi,None
STU_INST_002_1654,INST_002,PAR_INST_002_1527,MEN_INST_002_022,Nidhi Mondal,Female,11th,A,9t3339,2008-02-21,2024-05-17,2025-26,87.7,3.85,2,Low,63,No,Auto Rickshaw,Regional Language,None
STU_INST_002_1655,INST_002,PAR_INST_002_1528,MEN_INST_002_023,Raj Deshpande,Male,9th,D,9t3949,2007-12-28,2025-06-23,2025-26,84.4,3.4,3,Medium,44,Yes,Walking,English,None
STU_INST_002_1656,INST_002,PAR_INST_002_1528,MEN_INST_002_024,Rahul Deshpande,Male,9th,A,9t3925,2009-04-27,2024-06-12,2025-26,75.9,3.73,1,Low,80,No,School Bus,Hindi,None
STU_INST_002_1657,INST_002,PAR_INST_002_1529,MEN_INST_002_001,Ravi Gowda,Male,12th,D,9t9225,2011-04-17,2024-04-14,2025-26,91.4,1.82,2,Medium,93,Yes,Private Vehicle,English,None
STU_INST_002_1658,INST_002,PAR_INST_002_1529,MEN_INST_002_002,Isha Gowda,Female,12th,D,125895,2008-09-17,2024-04-30,2025-26,100.0,2.84,2,Low,68,No,Walking,Hindi,None
STU_INST_002_1659,INST_002,PAR_INST_002_1530,MEN_INST_002_003,Atharv Sharma,Male,9th,E,9t1848,2010-09-30,2025-03-20,2025-26,57.1,1.95,0,High,74,Partial,Private Vehicle,Regional Language,None
STU_INST_002_1660,INST_002,PAR_INST_002_1530,MEN_INST_002_004,Manisha Sharma,Female,10th,B,122690,2009-08-16,2023-10-30,2025-26,76.7,2.85,2,Medium,60,Partial,Private Vehicle,Regional Language,ADHD
STU_INST_002_1661,INST_002,PAR_INST_002_1531,MEN_INST_002_005,Arya Mehta,Female,11th,C,128128,2011-04-01,2024-09-29,2025-26,95.0,2.38,0,Medium,58,Partial,Bicycle,English,None
STU_INST_002_1662,INST_002,PAR_INST_002_1531,MEN_INST_002_006,Shriya Mehta,Female,10th,B,118393,2009-07-28,2024-11-28,2025-26,92.4,3.68,0,Low,73,Yes,Walking,Hindi,None
STU_INST_002_1663,INST_002,PAR_INST_002_1532,MEN_INST_002_007,Neha Mondal,Female,10th,E,109287,2009-10-19,2024-11-29,2025-26,69.8,2.41,0,Medium,43,Yes,Private Vehicle,Hindi,None
STU_INST_002_1664,INST_002,PAR_INST_002_1532,MEN_INST_002_008,Tanvi Mondal,Female,12th,E,117337,2009-11-01,2024-02-17,2025-26,95.6,3.45,1,Low,62,Yes,Private Vehicle,Hindi,Dyslexia
STU_INST_002_1665,INST_002,PAR_INST_002_1533,MEN_INST_002_009,Sanjay Singhal,Male,12th,C,128709,2010-01-02,2024-07-02,2025-26,100.0,2.39,2,Medium,50,Partial,School Bus,Regional Language,None
STU_INST_002_1666,INST_002,PAR_INST_002_1533,MEN_INST_002_010,Advait Singhal,Male,12th,D,113713,2010-07-15,2024-12-03,2025-26,85.8,2.59,2,Medium,47,Partial,Private Vehicle,English,None
STU_INST_002_1667,INST_002,PAR_INST_002_1534,MEN_INST_002_011,Priyanka Bhatt,Female,11th,E,105989,2008-10-10,2024-03-22,2025-26,71.7,1.91,0,Medium,81,Partial,School Bus,Regional Language,Dyslexia
STU_INST_002_1668,INST_002,PAR_INST_002_1534,MEN_INST_002_012,Rohan Bhatt,Male,9th,D,116536,2010-01-14,2025-02-06,2025-26,92.0,2.44,2,Medium,60,No,Private Vehicle,English,None
STU_INST_002_1669,INST_002,PAR_INST_002_1535,MEN_INST_002_013,Arjit Iyer,Male,11th,B,112665,2009-02-13,2025-06-16,2025-26,64.3,3.18,0,Medium,38,Partial,School Bus,English,None
STU_INST_002_1670,INST_002,PAR_INST_002_1535,MEN_INST_002_014,Aryan Iyer,Male,10th,B,9t6464,2010-03-17,2024-06-12,2025-26,64.8,3.34,1,Medium,70,Yes,Bicycle,Hindi,None
STU_INST_002_1671,INST_002,PAR_INST_002_1536,MEN_INST_002_015,Swati Mehta,Female,9th,E,113075,2008-02-10,2024-02-22,2025-26,89.9,2.79,0,Low,57,No,Auto Rickshaw,Hindi,None
STU_INST_002_1672,INST_002,PAR_INST_002_1536,MEN_INST_002_016,Sanjay Mehta,Male,12th,C,118210,2007-10-11,2024-04-04,2025-26,96.2,3.29,0,Low,66,No,Bicycle,English,None
STU_INST_002_1673,INST_002,PAR_INST_002_1537,MEN_INST_002_017,Shweta Bhattacharya,Female,9th,D,126987,2009-02-25,2025-06-14,2025-26,49.1,2.81,2,Medium,43,No,Private Vehicle,Regional Language,None
STU_INST_002_1674,INST_002,PAR_INST_002_1537,MEN_INST_002_018,Rahul Bhattacharya,Male,11th,E,127912,2011-06-14,2024-04-16,2025-26,71.4,3.25,4,Medium,50,Partial,Walking,English,None
STU_INST_002_1675,INST_002,PAR_INST_002_1538,MEN_INST_002_019,Anjali Chaturvedi,Female,9th,B,117734,2008-08-10,2024-03-31,2025-26,81.4,2.9,1,Medium,78,Yes,Walking,Regional Language,None
STU_INST_002_1676,INST_002,PAR_INST_002_1538,MEN_INST_002_020,Shalini Chaturvedi,Female,12th,B,101256,2008-03-20,2024-03-21,2025-26,93.3,3.23,1,Low,40,Yes,Bicycle,Hindi,None
STU_INST_002_1677,INST_002,PAR_INST_002_1539,MEN_INST_002_021,Rashmi Kumar,Female,11th,D,9t7786,2010-12-12,2023-10-14,2025-26,67.0,2.78,1,Medium,40,Partial,Auto Rickshaw,Hindi,None
STU_INST_002_1678,INST_002,PAR_INST_002_1539,MEN_INST_002_022,Samar Kumar,Male,12th,B,112556,2011-07-30,2024-07-01,2025-26,66.9,2.53,0,Medium,39,Partial,Walking,Hindi,None
STU_INST_002_1679,INST_002,PAR_INST_002_1540,MEN_INST_002_023,Seema Chakraborty,Female,10th,A,113526,2010-03-02,2025-01-07,2025-26,46.3,3.22,3,Medium,50,Partial,Auto Rickshaw,English,None
STU_INST_002_1680,INST_002,PAR_INST_002_1540,MEN_INST_002_024,Ananya Chakraborty,Female,10th,B,128751,2008-10-31,2023-09-20,2025-26,79.0,2.77,0,Medium,66,Yes,School Bus,Hindi,None
STU_INST_002_1681,INST_002,PAR_INST_002_1541,MEN_INST_002_001,Dhruv Sharma,Male,11th,A,114820,2010-08-29,2024-06-17,2025-26,87.7,2.68,2,Medium,68,Partial,School Bus,Regional Language,None
STU_INST_002_1682,INST_002,PAR_INST_002_1541,MEN_INST_002_002,Aadhya Sharma,Female,11th,C,101954,2011-03-17,2024-05-05,2025-26,81.4,2.3,1,Medium,92,Partial,Auto Rickshaw,English,None
STU_INST_002_1683,INST_002,PAR_INST_002_1542,MEN_INST_002_003,Om Kumar,Male,12th,D,113656,2011-07-09,2025-02-21,2025-26,92.8,2.74,3,Medium,39,No,Bicycle,English,None
STU_INST_002_1684,INST_002,PAR_INST_002_1542,MEN_INST_002_004,Avni Kumar,Female,9th,A,111877,2010-05-20,2025-07-03,2025-26,76.6,2.65,0,Medium,48,No,Walking,English,None
STU_INST_002_1685,INST_002,PAR_INST_002_1543,MEN_INST_002_005,Sanjay Chaturvedi,Male,9th,B,124535,2010-09-19,2024-07-31,2025-26,51.7,2.89,2,Medium,82,Partial,Bicycle,English,None
STU_INST_002_1686,INST_002,PAR_INST_002_1543,MEN_INST_002_006,Ananya Chaturvedi,Female,9th,C,107686,2010-09-14,2023-11-07,2025-26,68.2,2.86,1,Medium,38,No,Bicycle,English,None
STU_INST_002_1687,INST_002,PAR_INST_002_1544,MEN_INST_002_007,Ankit Mitra,Male,9th,B,126897,2011-04-12,2025-05-09,2025-26,79.9,3.14,0,Low,35,No,Walking,Regional Language,None
STU_INST_002_1688,INST_002,PAR_INST_002_1544,MEN_INST_002_008,Karan Mitra,Male,12th,C,129055,2011-06-20,2025-08-12,2025-26,66.4,2.6,0,Medium,46,Partial,Auto Rickshaw,Regional Language,None
STU_INST_002_1689,INST_002,PAR_INST_002_1545,MEN_INST_002_009,Advik Agarwal,Male,12th,C,104806,2010-08-29,2024-02-18,2025-26,72.4,2.9,1,Medium,48,Yes,Auto Rickshaw,Hindi,None
STU_INST_002_1690,INST_002,PAR_INST_002_1545,MEN_INST_002_010,Pihu Agarwal,Female,10th,D,122348,2011-02-01,2024-04-04,2025-26,77.2,2.77,2,Medium,60,Yes,Private Vehicle,Hindi,Learning Disability
STU_INST_002_1691,INST_002,PAR_INST_002_1546,MEN_INST_002_011,Shreya Menon,Female,12th,C,113609,2011-01-11,2023-11-22,2025-26,77.7,1.59,1,Medium,93,No,Private Vehicle,English,None
STU_INST_002_1692,INST_002,PAR_INST_002_1546,MEN_INST_002_012,Deepak Menon,Male,10th,C,104116,2010-02-05,2024-01-13,2025-26,81.5,2.73,2,Medium,41,Yes,School Bus,English,None
STU_INST_002_1693,INST_002,PAR_INST_002_1547,MEN_INST_002_013,Nidhi Das,Female,9th,A,123271,2010-06-01,2024-10-12,2025-26,95.6,2.93,1,Low,46,No,Private Vehicle,Hindi,None
STU_INST_002_1694,INST_002,PAR_INST_002_1547,MEN_INST_002_014,Vivaan Das,Male,12th,B,117236,2009-09-24,2025-02-18,2025-26,76.0,3.25,1,Low,94,Yes,Auto Rickshaw,English,None
STU_INST_002_1695,INST_002,PAR_INST_002_1548,MEN_INST_002_015,Pihu Mondal,Female,9th,C,9t6024,2008-06-01,2025-08-11,2025-26,83.7,1.76,1,Medium,35,Yes,Private Vehicle,Hindi,None
STU_INST_002_1696,INST_002,PAR_INST_002_1548,MEN_INST_002_016,Neha Mondal,Female,11th,C,103676,2008-08-31,2023-09-18,2025-26,93.2,2.78,0,Low,79,No,Walking,Hindi,None
STU_INST_002_1697,INST_002,PAR_INST_002_1549,MEN_INST_002_017,Ira Tiwari,Female,10th,C,117814,2008-09-13,2025-05-03,2025-26,87.7,2.68,0,Low,41,Partial,Private Vehicle,Hindi,None
STU_INST_002_1698,INST_002,PAR_INST_002_1549,MEN_INST_002_018,Akash Tiwari,Male,10th,C,121068,2010-12-22,2023-11-19,2025-26,100.0,3.37,2,Low,37,Yes,Bicycle,Regional Language,None
STU_INST_002_1699,INST_002,PAR_INST_002_1550,MEN_INST_002_019,Sneha Mishra,Female,9th,C,127628,2009-01-17,2025-02-02,2025-26,71.2,2.7,3,Medium,81,Yes,Bicycle,Hindi,None
STU_INST_002_1700,INST_002,PAR_INST_002_1550,MEN_INST_002_020,Shivansh Mishra,Male,12th,C,121025,2011-02-22,2023-12-31,2025-26,93.2,2.84,1,Low,42,Partial,Auto Rickshaw,English,Physical Disability
STU_INST_002_1701,INST_002,PAR_INST_002_1551,MEN_INST_002_021,Sai Mishra,Male,10th,A,129061,2007-10-18,2024-07-13,2025-26,58.3,3.81,1,Medium,68,Yes,Walking,Regional Language,None
STU_INST_002_1702,INST_002,PAR_INST_002_1551,MEN_INST_002_022,Khushi Mishra,Female,10th,D,103802,2009-08-28,2024-01-06,2025-26,100.0,3.05,3,Low,61,Yes,Walking,Regional Language,None
STU_INST_002_1703,INST_002,PAR_INST_002_1552,MEN_INST_002_023,Aditya Mandal,Male,9th,D,9t7877,2008-05-20,2025-03-13,2025-26,71.4,1.39,3,High,43,Yes,Walking,Hindi,None
STU_INST_002_1704,INST_002,PAR_INST_002_1552,MEN_INST_002_024,Meera Mandal,Female,10th,B,104565,2011-03-28,2025-06-09,2025-26,86.5,1.46,3,Medium,42,No,Walking,Regional Language,None
STU_INST_002_1705,INST_002,PAR_INST_002_1553,MEN_INST_002_001,Shreya Saxena,Female,10th,B,9t8911,2007-12-01,2025-03-29,2025-26,95.7,3.2,2,Low,57,No,Bicycle,Hindi,None
STU_INST_002_1706,INST_002,PAR_INST_002_1553,MEN_INST_002_002,Abhishek Saxena,Male,10th,A,9t8230,2008-03-12,2025-05-21,2025-26,68.3,2.68,1,Medium,55,Partial,Private Vehicle,Hindi,None
STU_INST_002_1707,INST_002,PAR_INST_002_1554,MEN_INST_002_003,Tanya Kale,Female,12th,C,122328,2011-09-13,2024-03-25,2025-26,79.7,2.95,1,Medium,41,Yes,Walking,Regional Language,None
STU_INST_002_1708,INST_002,PAR_INST_002_1554,MEN_INST_002_004,Reyansh Kale,Male,11th,E,9t8818,2010-03-01,2024-01-05,2025-26,83.7,2.83,2,Medium,46,No,Private Vehicle,Hindi,None
STU_INST_002_1709,INST_002,PAR_INST_002_1555,MEN_INST_002_005,Ira Chaturvedi,Female,11th,E,117471,2010-07-15,2024-06-30,2025-26,85.6,2.54,3,Medium,92,No,Bicycle,Regional Language,None
STU_INST_002_1710,INST_002,PAR_INST_002_1555,MEN_INST_002_006,Ishika Chaturvedi,Female,9th,C,102916,2007-12-04,2024-03-29,2025-26,82.4,2.9,0,Medium,54,Partial,Bicycle,Hindi,None
STU_INST_002_1711,INST_002,PAR_INST_002_1556,MEN_INST_002_007,Khushi Reddy,Female,10th,B,9t8923,2011-05-12,2025-02-10,2025-26,100.0,2.68,0,Low,46,No,Walking,Regional Language,None
STU_INST_002_1712,INST_002,PAR_INST_002_1556,MEN_INST_002_008,Dev Reddy,Male,11th,A,102627,2009-03-28,2023-10-28,2025-26,82.1,3.85,1,Low,94,No,Bicycle,English,None
STU_INST_002_1713,INST_002,PAR_INST_002_1557,MEN_INST_002_009,Deepak Mitra,Male,9th,C,9t7439,2008-12-30,2024-08-30,2025-26,68.6,3.49,0,Medium,42,No,School Bus,Hindi,Dyslexia
STU_INST_002_1714,INST_002,PAR_INST_002_1557,MEN_INST_002_010,Varun Mitra,Male,12th,D,104787,2011-01-02,2025-05-28,2025-26,93.5,3.98,1,Low,85,Partial,School Bus,Regional Language,None
STU_INST_002_1715,INST_002,PAR_INST_002_1558,MEN_INST_002_011,Saanvi Singhal,Female,10th,B,117560,2009-02-23,2025-02-02,2025-26,94.8,2.4,0,Medium,35,Partial,Auto Rickshaw,Hindi,Dyslexia
STU_INST_002_1716,INST_002,PAR_INST_002_1558,MEN_INST_002_012,Deepika Singhal,Female,10th,A,9t1259,2009-06-19,2023-11-19,2025-26,88.7,2.48,1,Medium,63,Yes,Auto Rickshaw,Regional Language,Dyslexia
STU_INST_002_1717,INST_002,PAR_INST_002_1559,MEN_INST_002_013,Sanjay Raman,Male,10th,C,128891,2010-04-28,2024-08-21,2025-26,71.6,3.47,1,Low,46,Partial,School Bus,English,None
STU_INST_002_1718,INST_002,PAR_INST_002_1559,MEN_INST_002_014,Zara Raman,Female,10th,E,9t1177,2008-05-16,2025-06-07,2025-26,76.1,2.8,1,Medium,58,Yes,Walking,English,None
STU_INST_002_1719,INST_002,PAR_INST_002_1560,MEN_INST_002_015,Atharv Das,Male,9th,A,101434,2009-09-20,2024-07-02,2025-26,43.6,2.31,1,Medium,80,Yes,Auto Rickshaw,Hindi,None
STU_INST_002_1720,INST_002,PAR_INST_002_1560,MEN_INST_002_016,Tanya Das,Female,9th,E,125405,2007-09-26,2024-10-01,2025-26,100.0,2.38,1,Low,35,No,Private Vehicle,English,None
STU_INST_002_1721,INST_002,PAR_INST_002_1561,MEN_INST_002_017,Preeti Mehta,Female,10th,A,9t6112,2008-03-01,2024-11-21,2025-26,65.4,1.67,2,High,95,Yes,Bicycle,English,None
STU_INST_002_1722,INST_002,PAR_INST_002_1561,MEN_INST_002_018,Arjun Mehta,Male,9th,B,9t9193,2008-01-20,2024-10-05,2025-26,83.4,2.56,3,Medium,66,No,Auto Rickshaw,English,None
STU_INST_002_1723,INST_002,PAR_INST_002_1562,MEN_INST_002_019,Ayaan Vyas,Male,11th,E,102922,2008-02-10,2024-02-23,2025-26,93.6,4.0,3,Low,91,No,Bicycle,English,None
STU_INST_002_1724,INST_002,PAR_INST_002_1562,MEN_INST_002_020,Suresh Vyas,Male,10th,D,115612,2008-04-06,2025-02-15,2025-26,100.0,2.45,1,Low,78,No,Walking,Hindi,None
STU_INST_002_1725,INST_002,PAR_INST_002_1563,MEN_INST_002_021,Ravi Patil,Male,10th,B,111722,2011-06-15,2025-02-20,2025-26,100.0,2.77,0,Low,44,Yes,Auto Rickshaw,English,None
STU_INST_002_1726,INST_002,PAR_INST_002_1563,MEN_INST_002_022,Deepika Patil,Female,9th,D,9t1558,2011-01-13,2024-05-08,2025-26,50.0,2.99,0,Medium,47,No,Auto Rickshaw,Regional Language,None
STU_INST_002_1727,INST_002,PAR_INST_002_1564,MEN_INST_002_023,Riya Pawar,Female,10th,A,122092,2008-03-02,2025-06-27,2025-26,85.1,2.56,2,Medium,57,Yes,Bicycle,Regional Language,None
STU_INST_002_1728,INST_002,PAR_INST_002_1564,MEN_INST_002_024,Shivansh Pawar,Male,9th,C,128377,2011-06-09,2024-11-01,2025-26,87.9,1.89,1,Medium,46,No,Bicycle,Regional Language,None
STU_INST_002_1729,INST_002,PAR_INST_002_1565,MEN_INST_002_001,Harsh Goyal,Male,9th,B,9t4318,2011-07-20,2024-02-25,2025-26,77.4,2.89,1,Medium,86,Partial,School Bus,English,None
STU_INST_002_1730,INST_002,PAR_INST_002_1565,MEN_INST_002_002,Krishna Goyal,Male,10th,E,109720,2008-10-27,2024-09-27,2025-26,81.7,3.32,3,Medium,48,No,School Bus,Regional Language,Dyslexia
STU_INST_002_1731,INST_002,PAR_INST_002_1566,MEN_INST_002_003,Abhishek Parikh,Male,11th,A,118233,2007-11-28,2025-07-11,2025-26,82.3,2.15,1,Medium,84,Partial,School Bus,Hindi,None
STU_INST_002_1732,INST_002,PAR_INST_002_1566,MEN_INST_002_004,Dev Parikh,Male,11th,E,9t3230,2009-07-06,2025-08-11,2025-26,77.0,2.83,2,Medium,49,Yes,Walking,Regional Language,None
STU_INST_002_1733,INST_002,PAR_INST_002_1567,MEN_INST_002_005,Aadhya Pal,Female,10th,A,118988,2009-05-19,2023-12-30,2025-26,100.0,3.9,1,Low,69,Yes,Private Vehicle,English,None
STU_INST_002_1734,INST_002,PAR_INST_002_1567,MEN_INST_002_006,Reyansh Pal,Male,12th,C,125764,2008-05-15,2023-11-29,2025-26,60.6,3.29,2,Medium,37,Yes,Bicycle,English,None
STU_INST_002_1735,INST_002,PAR_INST_002_1568,MEN_INST_002_007,Nitin Das,Male,10th,C,9t4152,2007-11-17,2024-03-30,2025-26,85.4,2.22,1,Medium,66,No,Auto Rickshaw,Hindi,None
STU_INST_002_1736,INST_002,PAR_INST_002_1568,MEN_INST_002_008,Sara Das,Female,9th,A,119581,2007-11-29,2025-05-09,2025-26,88.8,3.27,1,Low,73,Partial,School Bus,Regional Language,None
STU_INST_002_1737,INST_002,PAR_INST_002_1569,MEN_INST_002_009,Rajesh Shetty,Male,10th,C,104904,2008-05-08,2024-11-16,2025-26,89.9,2.64,1,Low,54,No,Walking,Hindi,None
STU_INST_002_1738,INST_002,PAR_INST_002_1569,MEN_INST_002_010,Vinod Shetty,Male,11th,D,9t8930,2011-05-24,2024-12-13,2025-26,67.4,2.96,4,High,53,Yes,Auto Rickshaw,English,None
STU_INST_002_1739,INST_002,PAR_INST_002_1570,MEN_INST_002_011,Preeti Shah,Female,10th,E,129210,2010-10-13,2025-04-07,2025-26,100.0,2.46,2,Medium,76,Partial,School Bus,Regional Language,None
STU_INST_002_1740,INST_002,PAR_INST_002_1570,MEN_INST_002_012,Riyansh Shah,Male,11th,E,114705,2009-01-25,2024-11-13,2025-26,91.5,3.04,1,Low,60,No,Private Vehicle,Hindi,None
STU_INST_002_1741,INST_002,PAR_INST_002_1571,MEN_INST_002_013,Aditi Gupta,Female,9th,C,124170,2009-10-11,2024-01-01,2025-26,62.1,2.04,1,Medium,72,Yes,Walking,English,None
STU_INST_002_1742,INST_002,PAR_INST_002_1571,MEN_INST_002_014,Anil Gupta,Male,10th,E,9t7993,2009-12-22,2024-02-07,2025-26,94.5,2.94,1,Low,51,Yes,Walking,Regional Language,None
STU_INST_002_1743,INST_002,PAR_INST_002_1572,MEN_INST_002_015,Sara Tiwari,Female,12th,E,114479,2011-07-06,2025-01-29,2025-26,89.5,3.22,1,Low,48,Partial,Private Vehicle,Hindi,None
STU_INST_002_1744,INST_002,PAR_INST_002_1572,MEN_INST_002_016,Rahul Tiwari,Male,9th,C,117936,2010-11-17,2025-06-13,2025-26,84.0,2.11,1,Medium,47,Partial,Auto Rickshaw,English,None
STU_INST_002_1745,INST_002,PAR_INST_002_1573,MEN_INST_002_017,Sunita Desai,Female,9th,C,119271,2009-11-21,2023-11-04,2025-26,63.8,3.02,2,Medium,49,No,Bicycle,Regional Language,None
STU_INST_002_1746,INST_002,PAR_INST_002_1573,MEN_INST_002_018,Sanjay Desai,Male,9th,A,9t5743,2008-12-03,2025-06-15,2025-26,74.2,3.95,1,Low,91,Partial,Private Vehicle,Hindi,None
STU_INST_002_1747,INST_002,PAR_INST_002_1574,MEN_INST_002_019,Diya Verma,Female,12th,B,104423,2008-05-03,2024-09-30,2025-26,76.9,2.76,2,Medium,75,No,Walking,Hindi,None
STU_INST_002_1748,INST_002,PAR_INST_002_1574,MEN_INST_002_020,Amit Verma,Male,12th,A,127527,2011-09-06,2024-02-20,2025-26,73.1,2.57,1,Medium,69,Yes,Bicycle,English,None
STU_INST_002_1749,INST_002,PAR_INST_002_1575,MEN_INST_002_021,Aryan Mukherjee,Male,10th,A,127152,2010-02-06,2025-05-20,2025-26,91.3,1.78,1,Medium,49,No,Private Vehicle,English,None
STU_INST_002_1750,INST_002,PAR_INST_002_1575,MEN_INST_002_022,Khushi Mukherjee,Female,10th,B,106418,2010-11-10,2025-08-12,2025-26,100.0,2.25,1,Low,63,Yes,Bicycle,English,None
STU_INST_002_1751,INST_002,PAR_INST_002_1576,MEN_INST_002_023,Ayaan Saha,Male,10th,E,117002,2010-08-20,2024-01-03,2025-26,88.5,2.18,1,Medium,46,No,School Bus,Regional Language,Learning Disability
STU_INST_002_1752,INST_002,PAR_INST_002_1576,MEN_INST_002_024,Rajesh Saha,Male,11th,E,112025,2008-04-25,2025-03-20,2025-26,64.3,3.0,1,Medium,35,Partial,Private Vehicle,Regional Language,None
STU_INST_002_1753,INST_002,PAR_INST_002_1577,MEN_INST_002_001,Shriya Thakkar,Female,10th,B,105647,2011-03-22,2024-04-30,2025-26,74.2,3.64,3,Medium,48,No,Walking,Hindi,None
STU_INST_002_1754,INST_002,PAR_INST_002_1577,MEN_INST_002_002,Anil Thakkar,Male,10th,A,9t2339,2009-08-22,2024-08-12,2025-26,94.0,3.11,0,Low,59,Yes,Auto Rickshaw,Hindi,None
STU_INST_002_1755,INST_002,PAR_INST_002_1578,MEN_INST_002_003,Ira Bose,Female,10th,D,119324,2009-06-26,2025-07-25,2025-26,100.0,2.33,0,Low,75,No,Auto Rickshaw,Regional Language,None
STU_INST_002_1756,INST_002,PAR_INST_002_1578,MEN_INST_002_004,Vivaan Bose,Male,12th,B,123297,2010-11-15,2024-12-19,2025-26,54.2,3.86,0,Medium,66,No,School Bus,English,None
STU_INST_002_1757,INST_002,PAR_INST_002_1579,MEN_INST_002_005,Aditi Pillai,Female,11th,B,9t1728,2011-01-30,2024-08-21,2025-26,70.3,2.22,0,Medium,62,No,Walking,Regional Language,None
STU_INST_002_1758,INST_002,PAR_INST_002_1579,MEN_INST_002_006,Shalini Pillai,Female,9th,C,102144,2008-05-23,2024-08-10,2025-26,62.2,3.2,0,Medium,71,No,Walking,Regional Language,None
STU_INST_002_1759,INST_002,PAR_INST_002_1580,MEN_INST_002_007,Kavita Saxena,Female,9th,E,9t8022,2011-07-13,2024-07-21,2025-26,80.8,3.37,1,Low,43,Partial,Bicycle,Regional Language,None
STU_INST_002_1760,INST_002,PAR_INST_002_1580,MEN_INST_002_008,Seema Saxena,Female,12th,A,124313,2007-10-06,2024-10-03,2025-26,100.0,2.2,1,Low,78,Yes,School Bus,English,None
STU_INST_002_1761,INST_002,PAR_INST_002_1581,MEN_INST_002_009,Aditya Pawar,Male,10th,E,108830,2007-09-29,2024-03-17,2025-26,68.9,2.35,2,High,82,Partial,School Bus,Hindi,ADHD
STU_INST_002_1762,INST_002,PAR_INST_002_1581,MEN_INST_002_010,Riya Pawar,Female,12th,E,118326,2011-03-13,2024-02-24,2025-26,66.5,3.4,0,Medium,53,No,School Bus,Regional Language,None
STU_INST_002_1763,INST_002,PAR_INST_002_1582,MEN_INST_002_011,Nidhi Bose,Female,11th,C,104429,2011-06-20,2024-05-20,2025-26,80.3,2.67,1,Medium,81,Yes,Bicycle,Regional Language,None
STU_INST_002_1764,INST_002,PAR_INST_002_1582,MEN_INST_002_012,Advait Bose,Male,12th,E,117575,2011-07-14,2024-07-31,2025-26,100.0,2.5,1,Low,45,Yes,School Bus,English,None
STU_INST_002_1765,INST_002,PAR_INST_002_1583,MEN_INST_002_013,Manisha Singh,Female,9th,A,127751,2009-03-30,2024-12-20,2025-26,73.6,3.2,1,Low,83,Partial,Auto Rickshaw,English,None
