student_id,institute_id,parent_id,mentor_id,name,gender,grade,section,roll_number,date_of_birth,admission_date,academic_year,attendance_percentage,current_gpa,behavioral_incidents,risk_level,last_assessment_score,fees_paid,transport_mode,medium_of_instruction,special_needs
STU_INST_001_1589,INST_001,PAR_INST_001_1495,MEN_INST_001_005,Vivaan Nair,Male,10th,E,107677,2009-03-28,2024-05-25,2025-26,79.4,1.06,1,Medium,69,No,School Bus,Hindi,None
STU_INST_001_1590,INST_001,PAR_INST_001_1495,MEN_INST_001_006,Kavita Nair,Female,11th,C,116013,2010-12-06,2023-12-12,2025-26,89.6,2.75,2,Medium,92,Partial,Bicycle,English,None
STU_INST_001_1591,INST_001,PAR_INST_001_1496,MEN_INST_001_007,Sana Reddy,Female,10th,B,105158,2008-09-24,2025-01-11,2025-26,57.2,2.18,2,High,47,No,Walking,Hindi,None
STU_INST_001_1592,INST_001,PAR_INST_001_1496,MEN_INST_001_008,Kriti Reddy,Female,10th,D,112514,2010-06-03,2023-12-18,2025-26,91.7,2.14,2,Medium,47,Yes,School Bus,Hindi,None
STU_INST_001_1593,INST_001,PAR_INST_001_1497,MEN_INST_001_009,Ishaan Kamath,Male,11th,C,127197,2009-03-24,2024-08-22,2025-26,84.4,2.16,2,Medium,88,No,School Bus,Hindi,None
STU_INST_001_1594,INST_001,PAR_INST_001_1497,MEN_INST_001_010,Priya Kamath,Female,9th,E,104769,2010-06-14,2024-12-23,2025-26,92.1,2.9,2,Medium,58,No,Private Vehicle,Regional Language,None
STU_INST_001_1595,INST_001,PAR_INST_001_1498,MEN_INST_001_011,Seema Sharma,Female,9th,B,115999,2011-02-01,2025-06-22,2025-26,85.8,2.26,1,Medium,80,Partial,Private Vehicle,Regional Language,None
STU_INST_001_1596,INST_001,PAR_INST_001_1498,MEN_INST_001_012,Riyansh Sharma,Male,10th,B,9t3099,2010-12-24,2025-07-16,2025-26,93.2,2.39,0,Medium,40,No,Private Vehicle,Regional Language,None
STU_INST_001_1597,INST_001,PAR_INST_001_1499,MEN_INST_001_013,Arjit Raman,Male,9th,D,127781,2009-05-11,2024-12-25,2025-26,83.5,1.41,2,High,35,No,School Bus,Regional Language,None
STU_INST_001_1598,INST_001,PAR_INST_001_1499,MEN_INST_001_014,Rekha Raman,Female,12th,B,126125,2009-04-24,2024-01-21,2025-26,100.0,3.88,2,Low,95,Yes,Auto Rickshaw,English,None
STU_INST_001_1599,INST_001,PAR_INST_001_1500,MEN_INST_001_015,Maya Mondal,Female,9th,A,109610,2010-01-03,2023-12-31,2025-26,82.0,1.87,3,High,76,Yes,Auto Rickshaw,English,None
STU_INST_001_1600,INST_001,PAR_INST_001_1500,MEN_INST_001_016,Ishaan Mondal,Male,11th,B,107367,2008-04-26,2024-10-25,2025-26,57.0,1.9,0,High,89,Partial,Bicycle,English,None
STU_INST_001_1601,INST_001,PAR_INST_001_1501,MEN_INST_001_017,Vihaan Ghosh,Male,9th,B,9t7494,2009-11-28,2025-01-28,2025-26,84.0,2.41,1,Medium,47,Yes,Private Vehicle,Regional Language,None
STU_INST_001_1602,INST_001,PAR_INST_001_1501,MEN_INST_001_018,Avni Ghosh,Female,9th,E,127229,2009-12-26,2023-09-19,2025-26,92.5,2.48,2,Medium,83,Yes,School Bus,Hindi,None
STU_INST_001_1603,INST_001,PAR_INST_001_1502,MEN_INST_001_019,Rekha Nair,Female,11th,D,113413,2010-08-24,2023-11-20,2025-26,75.3,4.0,1,Low,61,No,Auto Rickshaw,Hindi,None
STU_INST_001_1604,INST_001,PAR_INST_001_1502,MEN_INST_001_020,Isha Nair,Female,9th,E,9t1059,2010-02-20,2024-05-08,2025-26,82.5,1.97,3,High,35,Yes,Private Vehicle,English,None
STU_INST_001_1605,INST_001,PAR_INST_001_1503,MEN_INST_001_021,Manoj Jindal,Male,11th,B,9t4297,2007-10-30,2024-11-17,2025-26,87.1,2.44,3,Medium,74,No,Private Vehicle,English,None
STU_INST_001_1606,INST_001,PAR_INST_001_1503,MEN_INST_001_022,Vikram Jindal,Male,10th,A,101134,2009-12-23,2024-11-12,2025-26,92.3,1.51,0,Medium,45,Partial,Private Vehicle,English,None
STU_INST_001_1607,INST_001,PAR_INST_001_1504,MEN_INST_001_023,Akash Joshi,Male,9th,A,123430,2008-08-02,2023-11-18,2025-26,86.4,2.08,4,Medium,75,Yes,Auto Rickshaw,English,None
STU_INST_001_1608,INST_001,PAR_INST_001_1504,MEN_INST_001_024,Reyansh Joshi,Male,9th,A,121772,2008-05-11,2024-04-03,2025-26,100.0,3.04,2,Low,86,Partial,Walking,Regional Language,None
STU_INST_001_1609,INST_001,PAR_INST_001_1505,MEN_INST_001_001,Rahul Sethi,Male,10th,A,128502,2007-12-12,2024-06-28,2025-26,89.5,3.25,1,Low,89,No,Private Vehicle,English,None
STU_INST_001_1610,INST_001,PAR_INST_001_1505,MEN_INST_001_002,Yash Sethi,Male,11th,B,9t5563,2010-12-09,2025-04-02,2025-26,96.1,2.07,0,Low,93,Yes,Bicycle,Hindi,None
STU_INST_001_1611,INST_001,PAR_INST_001_1506,MEN_INST_001_003,Shaurya Mathur,Male,9th,C,123927,2008-02-10,2023-09-23,2025-26,95.0,2.9,1,Low,57,Yes,Bicycle,Hindi,None
STU_INST_001_1612,INST_001,PAR_INST_001_1506,MEN_INST_001_004,Riyansh Mathur,Male,12th,C,9t5477,2009-12-27,2024-11-25,2025-26,89.0,2.1,1,Medium,67,Yes,School Bus,Hindi,None
STU_INST_001_1613,INST_001,PAR_INST_001_1507,MEN_INST_001_005,Zara Bhatia,Female,10th,D,9t2205,2009-06-27,2025-05-26,2025-26,67.9,2.47,2,High,62,Partial,Auto Rickshaw,Hindi,None
STU_INST_001_1614,INST_001,PAR_INST_001_1507,MEN_INST_001_006,Shreya Bhatia,Female,12th,B,123665,2010-11-13,2023-10-14,2025-26,53.4,2.47,3,High,55,No,Walking,Regional Language,None
STU_INST_001_1615,INST_001,PAR_INST_001_1508,MEN_INST_001_007,Ankit Chowdhury,Male,9th,D,9t2676,2010-07-14,2024-03-10,2025-26,64.3,2.94,2,Medium,74,Partial,Auto Rickshaw,English,Dyslexia
STU_INST_001_1616,INST_001,PAR_INST_001_1508,MEN_INST_001_008,Shalini Chowdhury,Female,10th,B,104803,2007-12-03,2024-09-07,2025-26,79.8,3.38,3,Medium,68,No,Private Vehicle,English,None
STU_INST_001_1617,INST_001,PAR_INST_001_1509,MEN_INST_001_009,Dhruv Kale,Male,10th,C,103363,2009-05-18,2024-10-12,2025-26,77.2,2.87,1,Medium,39,Yes,School Bus,Hindi,None
STU_INST_001_1618,INST_001,PAR_INST_001_1509,MEN_INST_001_010,Advik Kale,Male,11th,D,126530,2009-04-07,2024-05-12,2025-26,52.5,2.45,1,Medium,61,Yes,Bicycle,English,None
STU_INST_001_1619,INST_001,PAR_INST_001_1510,MEN_INST_001_011,Rajesh Deshpande,Male,12th,C,105945,2010-10-02,2025-04-12,2025-26,89.5,2.27,1,Medium,36,Partial,Walking,English,None
STU_INST_001_1620,INST_001,PAR_INST_001_1510,MEN_INST_001_012,Veer Deshpande,Male,9th,B,9t8132,2008-04-30,2024-06-22,2025-26,94.9,1.78,0,Medium,51,No,Bicycle,Regional Language,Learning Disability
STU_INST_001_1621,INST_001,PAR_INST_001_1511,MEN_INST_001_013,Myra Patil,Female,12th,C,112818,2008-03-10,2023-11-15,2025-26,90.8,3.24,3,Low,41,No,Bicycle,Regional Language,None
STU_INST_001_1622,INST_001,PAR_INST_001_1511,MEN_INST_001_014,Ishika Patil,Female,11th,D,126342,2007-11-06,2023-12-27,2025-26,76.7,2.87,2,Medium,64,No,Bicycle,Hindi,None
STU_INST_001_1623,INST_001,PAR_INST_001_1512,MEN_INST_001_015,Akash Jadhav,Male,9th,B,108752,2009-03-03,2024-10-17,2025-26,61.8,2.28,3,High,61,Partial,Walking,Regional Language,None
STU_INST_001_1624,INST_001,PAR_INST_001_1512,MEN_INST_001_016,Riya Jadhav,Female,11th,D,124985,2010-01-25,2024-10-20,2025-26,87.1,3.7,2,Low,86,No,Auto Rickshaw,English,None
STU_INST_001_1625,INST_001,PAR_INST_001_1513,MEN_INST_001_017,Ravi Thakkar,Male,12th,E,106932,2010-10-29,2023-09-27,2025-26,100.0,3.09,1,Low,68,Yes,Private Vehicle,Hindi,None
STU_INST_001_1626,INST_001,PAR_INST_001_1513,MEN_INST_001_018,Riya Thakkar,Female,11th,D,114725,2009-12-18,2025-03-08,2025-26,100.0,3.16,1,Low,39,Partial,Bicycle,Regional Language,Physical Disability
STU_INST_001_1627,INST_001,PAR_INST_001_1514,MEN_INST_001_019,Khushi Mathur,Female,12th,D,101716,2011-06-15,2025-03-22,2025-26,93.4,3.3,1,Low,81,Partial,School Bus,English,Learning Disability
STU_INST_001_1628,INST_001,PAR_INST_001_1514,MEN_INST_001_020,Vihaan Mathur,Male,12th,E,9t1458,2008-02-24,2025-05-15,2025-26,76.9,3.12,3,Medium,43,Yes,Walking,English,None
STU_INST_001_1629,INST_001,PAR_INST_001_1515,MEN_INST_001_021,Anika Trivedi,Female,11th,C,111161,2009-04-24,2025-03-05,2025-26,65.9,3.58,0,Medium,66,Yes,Auto Rickshaw,English,Learning Disability
STU_INST_001_1630,INST_001,PAR_INST_001_1515,MEN_INST_001_022,Yash Trivedi,Male,11th,C,119901,2011-06-02,2024-06-01,2025-26,62.0,3.6,0,Medium,59,No,Bicycle,Hindi,None
STU_INST_001_1631,INST_001,PAR_INST_001_1516,MEN_INST_001_023,Khushi Nair,Female,9th,D,112029,2009-06-25,2024-08-26,2025-26,82.8,2.51,3,Medium,40,Yes,Bicycle,Hindi,None
STU_INST_001_1632,INST_001,PAR_INST_001_1516,MEN_INST_001_024,Deepika Nair,Female,12th,A,113692,2008-01-28,2025-06-12,2025-26,62.5,2.41,1,Medium,85,No,School Bus,Hindi,None
STU_INST_001_1633,INST_001,PAR_INST_001_1517,MEN_INST_001_001,Shalini Singh,Female,12th,A,9t1103,2008-07-15,2024-02-22,2025-26,80.0,3.26,3,Medium,56,No,Walking,English,None
STU_INST_001_1634,INST_001,PAR_INST_001_1517,MEN_INST_001_002,Deepak Singh,Male,12th,D,104391,2008-10-31,2023-10-17,2025-26,88.0,2.95,0,Low,42,Yes,Private Vehicle,Hindi,None
STU_INST_001_1635,INST_001,PAR_INST_001_1518,MEN_INST_001_003,Arnav Pandey,Male,12th,A,123533,2011-09-09,2025-01-18,2025-26,79.6,2.28,2,Medium,66,No,School Bus,English,None
STU_INST_001_1636,INST_001,PAR_INST_001_1518,MEN_INST_001_004,Arjit Pandey,Male,9th,D,108698,2010-05-22,2024-07-08,2025-26,92.6,2.94,0,Low,61,Partial,School Bus,English,None
STU_INST_001_1637,INST_001,PAR_INST_001_1519,MEN_INST_001_005,Anjali Kulkarni,Female,12th,E,9t5401,2009-07-25,2023-10-28,2025-26,73.2,2.94,1,Medium,62,Yes,School Bus,Hindi,None
STU_INST_001_1638,INST_001,PAR_INST_001_1519,MEN_INST_001_006,Kabir Kulkarni,Male,11th,E,105485,2010-03-20,2023-11-29,2025-26,68.6,3.44,1,Medium,80,Partial,School Bus,Regional Language,None
STU_INST_001_1639,INST_001,PAR_INST_001_1520,MEN_INST_001_007,Vikram More,Male,9th,B,123493,2009-05-20,2023-10-16,2025-26,90.0,2.36,1,Medium,46,Yes,Walking,Hindi,None
STU_INST_001_1640,INST_001,PAR_INST_001_1520,MEN_INST_001_008,Sapna More,Female,11th,C,9t9542,2008-03-02,2023-11-29,2025-26,89.2,2.28,0,Medium,37,No,Bicycle,English,None
STU_INST_001_1641,INST_001,PAR_INST_001_1521,MEN_INST_001_009,Karan Saha,Male,9th,D,9t7817,2008-07-19,2025-01-06,2025-26,59.0,2.53,1,Medium,42,Yes,Private Vehicle,English,None
STU_INST_001_1642,INST_001,PAR_INST_001_1521,MEN_INST_001_010,Neha Saha,Female,9th,C,104095,2010-09-21,2024-07-18,2025-26,88.9,2.06,0,Medium,51,No,Walking,Hindi,None
STU_INST_001_1643,INST_001,PAR_INST_001_1522,MEN_INST_001_011,Ankit Srivastava,Male,11th,D,9t6379,2010-11-01,2023-11-06,2025-26,100.0,2.33,2,Medium,67,No,Auto Rickshaw,English,None
STU_INST_001_1644,INST_001,PAR_INST_001_1522,MEN_INST_001_012,Vikram Srivastava,Male,12th,C,9t8975,2007-11-05,2023-12-25,2025-26,69.7,2.65,2,Medium,51,Partial,School Bus,Hindi,None
STU_INST_001_1645,INST_001,PAR_INST_001_1523,MEN_INST_001_013,Akash Mittal,Male,9th,B,118204,2011-05-16,2024-07-11,2025-26,70.0,2.11,1,Medium,36,Yes,Auto Rickshaw,Regional Language,None
STU_INST_001_1646,INST_001,PAR_INST_001_1523,MEN_INST_001_014,Aryan Mittal,Male,12th,A,118799,2011-06-07,2024-06-24,2025-26,98.3,2.46,2,Medium,66,No,Auto Rickshaw,Hindi,None
STU_INST_001_1647,INST_001,PAR_INST_001_1524,MEN_INST_001_015,Vivaan Aggarwal,Male,9th,B,9t8387,2008-03-29,2024-05-18,2025-26,49.9,2.71,1,Medium,93,Partial,Bicycle,Hindi,None
STU_INST_001_1648,INST_001,PAR_INST_001_1524,MEN_INST_001_016,Aadhya Aggarwal,Female,11th,E,121471,2011-04-05,2024-06-30,2025-26,100.0,4.0,0,Low,56,No,School Bus,English,None
STU_INST_001_1649,INST_001,PAR_INST_001_1525,MEN_INST_001_017,Khushi Goyal,Female,12th,E,112053,2010-12-06,2024-08-02,2025-26,100.0,2.27,1,Low,39,No,Private Vehicle,Regional Language,None
STU_INST_001_1650,INST_001,PAR_INST_001_1525,MEN_INST_001_018,Atharv Goyal,Male,9th,C,103493,2008-10-09,2023-10-09,2025-26,70.4,2.28,0,Medium,53,No,Walking,Hindi,None
STU_INST_001_1651,INST_001,PAR_INST_001_1526,MEN_INST_001_019,Ishika Singhal,Female,12th,E,9t5491,2008-09-10,2025-07-26,2025-26,71.2,2.59,0,Medium,76,No,Walking,Regional Language,None
STU_INST_001_1652,INST_001,PAR_INST_001_1526,MEN_INST_001_020,Kiara Singhal,Female,9th,A,108376,2010-12-14,2023-12-01,2025-26,92.9,3.07,0,Low,40,No,School Bus,Hindi,None
STU_INST_001_1653,INST_001,PAR_INST_001_1527,MEN_INST_001_021,Reyansh Roy,Male,9th,C,112106,2008-06-13,2025-01-29,2025-26,59.8,2.57,1,Medium,60,Partial,Private Vehicle,Hindi,None
STU_INST_001_1654,INST_001,PAR_INST_001_1527,MEN_INST_001_022,Sai Roy,Male,11th,E,117948,2011-07-26,2024-04-27,2025-26,52.9,3.33,1,Medium,67,Yes,Auto Rickshaw,English,None
STU_INST_001_1655,INST_001,PAR_INST_001_1528,MEN_INST_001_023,Reyansh Raman,Male,10th,E,113683,2010-12-20,2025-02-28,2025-26,76.5,3.83,2,Medium,94,Partial,Private Vehicle,English,None
STU_INST_001_1656,INST_001,PAR_INST_001_1528,MEN_INST_001_024,Riya Raman,Female,9th,A,116093,2009-01-04,2023-12-31,2025-26,68.7,2.88,0,Medium,79,No,School Bus,Hindi,None
STU_INST_001_1657,INST_001,PAR_INST_001_1529,MEN_INST_001_001,Sai Sethi,Male,9th,D,9t6147,2010-06-06,2023-12-30,2025-26,61.9,2.56,1,Medium,56,No,Private Vehicle,Regional Language,None
STU_INST_001_1658,INST_001,PAR_INST_001_1529,MEN_INST_001_002,Rashmi Sethi,Female,9th,B,109778,2009-02-24,2024-03-01,2025-26,100.0,2.24,1,Low,93,Partial,Walking,English,ADHD
STU_INST_001_1659,INST_001,PAR_INST_001_1530,MEN_INST_001_003,Maya Shinde,Female,11th,E,127793,2010-02-22,2025-02-16,2025-26,84.9,3.43,1,Low,63,Yes,School Bus,English,None
STU_INST_001_1660,INST_001,PAR_INST_001_1530,MEN_INST_001_004,Samar Shinde,Male,12th,A,129915,2010-08-13,2025-03-19,2025-26,100.0,2.71,2,Low,83,Partial,Private Vehicle,Hindi,None
STU_INST_001_1661,INST_001,PAR_INST_001_1531,MEN_INST_001_005,Riya Desai,Female,9th,A,129859,2011-07-12,2024-04-29,2025-26,98.2,2.15,1,Low,50,Yes,Auto Rickshaw,English,None
STU_INST_001_1662,INST_001,PAR_INST_001_1531,MEN_INST_001_006,Nidhi Desai,Female,9th,D,123463,2011-04-22,2024-03-20,2025-26,41.3,2.71,1,Medium,94,Partial,Auto Rickshaw,English,None
STU_INST_001_1663,INST_001,PAR_INST_001_1532,MEN_INST_001_007,Arya Patil,Female,11th,D,117069,2010-05-31,2024-11-04,2025-26,77.5,2.59,0,Medium,92,Yes,School Bus,English,None
STU_INST_001_1664,INST_001,PAR_INST_001_1532,MEN_INST_001_008,Priya Patil,Female,9th,D,108494,2009-03-23,2024-09-26,2025-26,59.9,3.41,1,Medium,49,Partial,Auto Rickshaw,Regional Language,None
STU_INST_001_1665,INST_001,PAR_INST_001_1533,MEN_INST_001_009,Meera Saxena,Female,9th,D,9t2206,2008-09-10,2024-06-27,2025-26,63.0,1.98,0,High,72,Partial,School Bus,Hindi,None
STU_INST_001_1666,INST_001,PAR_INST_001_1533,MEN_INST_001_010,Arnav Saxena,Male,11th,E,104957,2011-06-07,2025-07-23,2025-26,100.0,3.92,1,Low,91,No,Walking,Regional Language,None
STU_INST_001_1667,INST_001,PAR_INST_001_1534,MEN_INST_001_011,Shweta Bose,Female,12th,D,9t7680,2009-06-01,2025-04-12,2025-26,76.0,2.88,0,Medium,42,Partial,Walking,Hindi,None
STU_INST_001_1668,INST_001,PAR_INST_001_1534,MEN_INST_001_012,Vivaan Bose,Male,10th,A,124784,2009-03-27,2024-01-31,2025-26,100.0,1.68,1,Medium,93,Partial,Bicycle,Hindi,None
STU_INST_001_1669,INST_001,PAR_INST_001_1535,MEN_INST_001_013,Ishika Vyas,Female,11th,C,123706,2008-07-16,2025-07-05,2025-26,74.4,3.14,1,Low,47,No,School Bus,Regional Language,None
STU_INST_001_1670,INST_001,PAR_INST_001_1535,MEN_INST_001_014,Neha Vyas,Female,12th,D,124770,2008-01-31,2024-04-16,2025-26,65.7,2.61,2,Medium,44,No,Private Vehicle,Hindi,None
STU_INST_001_1671,INST_001,PAR_INST_001_1536,MEN_INST_001_015,Ankit Banerjee,Male,11th,E,102983,2010-11-04,2025-04-19,2025-26,100.0,2.78,2,Low,79,No,School Bus,Regional Language,None
STU_INST_001_1672,INST_001,PAR_INST_001_1536,MEN_INST_001_016,Yash Banerjee,Male,9th,B,105479,2008-10-15,2024-06-01,2025-26,84.9,3.38,0,Low,41,Yes,School Bus,English,Physical Disability
STU_INST_001_1673,INST_001,PAR_INST_001_1537,MEN_INST_001_017,Anil Roy,Male,9th,A,9t3722,2011-05-25,2024-12-01,2025-26,94.4,2.42,0,Medium,80,No,Auto Rickshaw,English,None
STU_INST_001_1674,INST_001,PAR_INST_001_1537,MEN_INST_001_018,Avni Roy,Female,10th,E,116280,2010-04-27,2024-09-18,2025-26,75.2,3.57,2,Medium,81,No,Bicycle,Regional Language,None
STU_INST_001_1675,INST_001,PAR_INST_001_1538,MEN_INST_001_019,Swati Gowda,Female,10th,A,9t4121,2009-03-26,2024-12-22,2025-26,72.5,2.83,0,Medium,60,Yes,Bicycle,Regional Language,None
STU_INST_001_1676,INST_001,PAR_INST_001_1538,MEN_INST_001_020,Deepika Gowda,Female,9th,C,9t9817,2007-09-28,2025-08-05,2025-26,93.9,2.13,0,Medium,95,Partial,Bicycle,Hindi,None
STU_INST_001_1677,INST_001,PAR_INST_001_1539,MEN_INST_001_021,Rudra Khanna,Male,10th,D,9t5763,2007-11-02,2024-10-11,2025-26,78.8,2.24,2,Medium,60,No,Walking,Hindi,None
STU_INST_001_1678,INST_001,PAR_INST_001_1539,MEN_INST_001_022,Arjun Khanna,Male,9th,B,128011,2008-08-02,2023-12-03,2025-26,91.9,2.53,2,Medium,80,No,Walking,English,None
STU_INST_001_1679,INST_001,PAR_INST_001_1540,MEN_INST_001_023,Diya Bansal,Female,9th,B,116730,2010-12-25,2023-11-22,2025-26,90.1,3.19,1,Low,41,Partial,Bicycle,Hindi,None
STU_INST_001_1680,INST_001,PAR_INST_001_1540,MEN_INST_001_024,Maya Bansal,Female,11th,D,111160,2011-05-09,2023-10-05,2025-26,73.5,2.59,1,Medium,93,Partial,Walking,Regional Language,None
STU_INST_001_1681,INST_001,PAR_INST_001_1541,MEN_INST_001_001,Aditi Pandey,Female,10th,D,106910,2010-04-14,2024-09-13,2025-26,76.2,1.48,1,Medium,89,Yes,Auto Rickshaw,English,None
STU_INST_001_1682,INST_001,PAR_INST_001_1541,MEN_INST_001_002,Karan Pandey,Male,10th,B,9t9544,2008-06-12,2025-06-04,2025-26,66.9,2.6,3,Medium,43,Yes,Auto Rickshaw,Hindi,None
STU_INST_001_1683,INST_001,PAR_INST_001_1542,MEN_INST_001_003,Saanvi Desai,Female,9th,A,9t3434,2007-12-15,2024-12-08,2025-26,73.0,2.88,3,Medium,71,No,School Bus,Hindi,None
STU_INST_001_1684,INST_001,PAR_INST_001_1542,MEN_INST_001_004,Vihaan Desai,Male,11th,A,9t8240,2009-01-05,2024-11-24,2025-26,76.6,3.25,0,Low,74,Partial,School Bus,Regional Language,None
STU_INST_001_1685,INST_001,PAR_INST_001_1543,MEN_INST_001_005,Krishna Goel,Male,11th,A,9t1100,2008-05-29,2024-06-07,2025-26,100.0,2.34,0,Low,91,Partial,Bicycle,English,None
STU_INST_001_1686,INST_001,PAR_INST_001_1543,MEN_INST_001_006,Rahul Goel,Male,9th,A,124658,2010-01-17,2024-05-06,2025-26,95.7,2.69,2,Low,76,Partial,Bicycle,Hindi,None
STU_INST_001_1687,INST_001,PAR_INST_001_1544,MEN_INST_001_007,Kavita Shetty,Female,12th,E,101033,2007-10-28,2024-05-02,2025-26,82.5,3.35,0,Low,44,Yes,Bicycle,Regional Language,None
STU_INST_001_1688,INST_001,PAR_INST_001_1544,MEN_INST_001_008,Raj Shetty,Male,9th,A,129405,2008-01-27,2024-12-01,2025-26,83.7,2.91,2,Medium,95,No,Walking,English,None
STU_INST_001_1689,INST_001,PAR_INST_001_1545,MEN_INST_001_009,Amit Iyer,Male,12th,D,106985,2008-11-04,2024-05-04,2025-26,92.0,2.19,0,Medium,47,Yes,School Bus,English,None
STU_INST_001_1690,INST_001,PAR_INST_001_1545,MEN_INST_001_010,Rekha Iyer,Female,10th,C,128697,2010-03-08,2024-09-24,2025-26,100.0,2.61,2,Low,61,No,Walking,English,None
STU_INST_001_1691,INST_001,PAR_INST_001_1546,MEN_INST_001_011,Vinod Jain,Male,11th,D,9t4325,2009-05-13,2024-03-23,2025-26,88.8,3.39,0,Low,46,Yes,Private Vehicle,Regional Language,None
STU_INST_001_1692,INST_001,PAR_INST_001_1546,MEN_INST_001_012,Om Jain,Male,12th,A,117328,2007-11-22,2023-09-30,2025-26,68.1,2.12,0,Medium,63,No,School Bus,Hindi,None
STU_INST_001_1693,INST_001,PAR_INST_001_1547,MEN_INST_001_013,Samar Jadhav,Male,12th,E,122677,2008-12-25,2023-12-07,2025-26,68.9,2.39,2,High,93,Yes,Auto Rickshaw,Hindi,None
STU_INST_001_1694,INST_001,PAR_INST_001_1547,MEN_INST_001_014,Sara Jadhav,Female,12th,D,9t2186,2009-09-15,2025-03-04,2025-26,96.4,3.48,0,Low,66,No,School Bus,Hindi,None
STU_INST_001_1695,INST_001,PAR_INST_001_1548,MEN_INST_001_015,Samar Kamath,Male,9th,B,101582,2010-01-06,2025-06-20,2025-26,83.9,3.27,1,Low,86,No,Private Vehicle,English,None
STU_INST_001_1696,INST_001,PAR_INST_001_1548,MEN_INST_001_016,Nitin Kamath,Male,9th,E,122304,2011-02-19,2025-05-25,2025-26,94.9,2.15,0,Medium,48,Yes,Bicycle,English,None
STU_INST_001_1697,INST_001,PAR_INST_001_1549,MEN_INST_001_017,Priya More,Female,12th,D,9t8203,2008-05-31,2024-06-02,2025-26,79.2,3.53,1,Low,85,Partial,Bicycle,Regional Language,Learning Disability
STU_INST_001_1698,INST_001,PAR_INST_001_1549,MEN_INST_001_018,Swati More,Female,9th,C,9t8104,2008-08-29,2025-02-21,2025-26,98.5,3.23,1,Low,61,Partial,Walking,Regional Language,None
STU_INST_001_1699,INST_001,PAR_INST_001_1550,MEN_INST_001_019,Abhishek Saha,Male,10th,A,108407,2011-04-24,2023-10-04,2025-26,96.4,2.74,3,Low,81,Yes,School Bus,Hindi,None
STU_INST_001_1700,INST_001,PAR_INST_001_1550,MEN_INST_001_020,Arya Saha,Female,12th,B,124588,2011-02-09,2024-06-04,2025-26,74.6,1.95,1,Medium,65,Yes,Walking,Regional Language,None
STU_INST_001_1701,INST_001,PAR_INST_001_1551,MEN_INST_001_021,Aarohi Mathur,Female,12th,E,122512,2009-03-18,2024-03-23,2025-26,100.0,2.87,1,Low,89,No,School Bus,Hindi,None
STU_INST_001_1702,INST_001,PAR_INST_001_1551,MEN_INST_001_022,Arya Mathur,Female,10th,A,122735,2011-01-04,2024-07-27,2025-26,75.4,2.63,1,Medium,67,No,Private Vehicle,Hindi,Physical Disability
STU_INST_001_1703,INST_001,PAR_INST_001_1552,MEN_INST_001_023,Tanya Sethi,Female,12th,D,9t7014,2008-10-08,2023-10-24,2025-26,92.4,2.53,3,Medium,89,Partial,Private Vehicle,Hindi,None
STU_INST_001_1704,INST_001,PAR_INST_001_1552,MEN_INST_001_024,Advait Sethi,Male,11th,E,104521,2008-07-24,2024-01-19,2025-26,68.1,2.73,1,Medium,39,Partial,Bicycle,Regional Language,None
STU_INST_001_1705,INST_001,PAR_INST_001_1553,MEN_INST_001_001,Ashish Jain,Male,12th,C,102927,2009-12-12,2025-06-09,2025-26,79.8,2.7,3,Medium,40,Partial,Private Vehicle,Regional Language,None
STU_INST_001_1706,INST_001,PAR_INST_001_1553,MEN_INST_001_002,Aarav Jain,Male,9th,B,108852,2008-12-27,2024-09-29,2025-26,64.5,2.37,1,Medium,59,Partial,Walking,English,None
STU_INST_001_1707,INST_001,PAR_INST_001_1554,MEN_INST_001_003,Ravi Chowdhury,Male,12th,B,107907,2009-12-31,2025-03-05,2025-26,61.7,3.24,1,Medium,62,Partial,Bicycle,Hindi,None
STU_INST_001_1708,INST_001,PAR_INST_001_1554,MEN_INST_001_004,Sai Chowdhury,Male,10th,B,113242,2008-12-30,2023-09-26,2025-26,50.8,2.66,1,Medium,74,Partial,Walking,English,None
STU_INST_001_1709,INST_001,PAR_INST_001_1555,MEN_INST_001_005,Diya Saha,Female,12th,B,127568,2009-04-11,2024-11-25,2025-26,52.3,1.9,3,High,65,Partial,Walking,Regional Language,None
STU_INST_001_1710,INST_001,PAR_INST_001_1555,MEN_INST_001_006,Swati Saha,Female,9th,B,9t1383,2009-06-22,2024-07-02,2025-26,100.0,3.87,1,Low,60,Yes,Private Vehicle,Regional Language,None
STU_INST_001_1711,INST_001,PAR_INST_001_1556,MEN_INST_001_007,Aarohi Bansal,Female,11th,C,9t4315,2009-09-24,2024-06-23,2025-26,69.7,2.54,0,Medium,35,Partial,Auto Rickshaw,English,Physical Disability
STU_INST_001_1712,INST_001,PAR_INST_001_1556,MEN_INST_001_008,Ankit Bansal,Male,9th,A,126550,2008-05-23,2024-08-09,2025-26,86.7,2.39,3,Medium,78,Yes,Private Vehicle,Regional Language,None
STU_INST_001_1713,INST_001,PAR_INST_001_1557,MEN_INST_001_009,Shivansh Pillai,Male,12th,B,108780,2009-11-29,2025-07-26,2025-26,100.0,1.97,3,Medium,56,Partial,Walking,English,None
STU_INST_001_1714,INST_001,PAR_INST_001_1557,MEN_INST_001_010,Advait Pillai,Male,9th,B,125491,2009-07-16,2025-02-12,2025-26,78.2,2.0,3,High,53,Yes,Bicycle,Regional Language,None
